date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,day_of_week,month
2022-08-23,S001,P0013,Electronics,North,280,139,123,132.17,18.39,10,Snowy,1,21.55,Summer,367,12.97,5.42,0.2947253942359978,1.043778628820305,0.49466192170818507,-3.16,-165.51,-23005.89,1,8
2022-08-23,S001,P0014,Groceries,North,494,121,51,126.16,70.61,10,Rainy,1,74.79,Spring,309,40.81,29.799999999999997,0.42203653873389035,0.9515570934256056,0.24444444444444444,-4.180000000000007,-635.49,-76894.29000000001,1,8
2022-08-23,S001,P0015,Electronics,South,247,83,126,87.1,14.04,0,Sunny,1,13.28,Winter,277,8.27,5.77,0.41096866096866097,0.94211123723042,0.3346774193548387,0.7599999999999998,14.04,1165.32,1,8
2022-08-23,S001,P0016,Electronics,East,131,110,30,120.57,58.87,15,Sunny,0,56.42,Spring,267,34.01,24.86,0.42228639374893834,0.9048284938718434,0.8333333333333334,2.4499999999999957,-824.18,-90659.79999999999,1,8
2022-08-23,S001,P0017,Clothing,East,208,121,104,122.15,35.37,5,Cloudy,1,31.7,Spring,364,21.86,13.509999999999998,0.38196211478654224,0.9825416159155501,0.5789473684210527,3.669999999999998,-141.48,-17119.079999999998,1,8
2022-08-23,S001,P0018,Furniture,West,131,83,75,86.88,22.64,15,Sunny,1,20.94,Winter,330,13.02,9.620000000000001,0.4249116607773852,0.94446973145198,0.6287878787878788,1.6999999999999993,-316.96000000000004,-26307.680000000004,1,8
2022-08-23,S001,P0019,Groceries,North,464,356,114,346.45,33.52,0,Rainy,1,35.16,Summer,606,17.54,15.980000000000004,0.47673031026252993,1.024607857245647,0.7655913978494624,-1.6399999999999935,33.52,11933.12,1,8
2022-08-23,S001,P0020,Furniture,South,289,34,84,36.18,84.96,0,Cloudy,0,83.17,Autumn,152,47.41,37.55,0.4419726930320151,0.914470145239376,0.11724137931034483,1.789999999999992,84.96,2888.64,1,8
2022-08-23,S002,P0001,Clothing,West,237,160,57,157.07,59.66,15,Rainy,1,62.28,Winter,293,38.29,21.369999999999997,0.35819644653033855,1.0122097804770038,0.6722689075630253,-2.6200000000000045,-835.24,-133638.4,1,8
2022-08-23,S002,P0002,Groceries,South,97,75,94,93.45,70.46,15,Cloudy,1,65.61,Spring,281,37.87,32.589999999999996,0.4625319330116378,0.7940709370037057,0.7653061224489796,4.849999999999994,-986.4399999999999,-73983.0,1,8
2022-08-23,S002,P0003,Electronics,South,351,350,107,361.23,54.17,5,Rainy,0,52.91,Autumn,484,27.96,26.21,0.4838471478678235,0.966236921293101,0.9943181818181818,1.2600000000000051,-216.68,-75838.0,1,8
2022-08-23,S002,P0004,Groceries,East,91,47,192,41.51,39.37,15,Rainy,0,39.94,Spring,297,28.71,10.659999999999997,0.27076454152908297,1.1056222065396377,0.5108695652173914,-0.5700000000000003,-551.18,-25905.46,1,8
2022-08-23,S002,P0005,Toys,East,306,215,114,228.71,87.72,20,Rainy,0,92.68,Summer,484,51.93,35.79,0.40800273597811215,0.935962735623177,0.7003257328990228,-4.960000000000008,-1666.68,-358336.2,1,8
2022-08-23,S002,P0006,Groceries,South,217,68,139,65.78,57.55,5,Cloudy,0,54.1,Winter,236,29.68,27.869999999999997,0.4842745438748914,1.0182689427972447,0.3119266055045872,3.4499999999999957,-230.2,-15653.599999999999,1,8
2022-08-23,S002,P0007,Electronics,North,308,181,54,186.32,95.62,0,Rainy,0,93.85,Spring,302,57.06,38.56,0.40326291570801087,0.9662609438394192,0.5857605177993528,1.7700000000000102,95.62,17307.22,1,8
2022-08-23,S002,P0008,Groceries,North,256,102,43,112.46,41.71,10,Cloudy,1,39.78,Spring,374,32.75,8.96,0.21481659074562456,0.8989952406134321,0.3968871595330739,1.9299999999999997,-375.39,-38289.78,1,8
2022-08-23,S002,P0009,Toys,North,323,33,199,28.15,98.89,20,Snowy,0,98.96,Autumn,102,58.56,40.33,0.40782687834968145,1.1320754716981132,0.10185185185185185,-0.06999999999999318,-1878.91,-62004.030000000006,1,8
2022-08-23,S002,P0010,Toys,West,118,87,133,84.26,11.88,15,Snowy,0,10.65,Spring,163,6.99,4.890000000000001,0.41161616161616166,1.0204081632653061,0.7310924369747899,1.2300000000000004,-166.32000000000002,-14469.840000000002,1,8
2022-08-23,S002,P0011,Furniture,East,201,175,136,194.39,57.38,20,Rainy,1,60.18,Spring,232,34.18,23.200000000000003,0.40432206343673754,0.8956446082194586,0.8663366336633663,-2.799999999999997,-1090.22,-190788.5,1,8
2022-08-23,S002,P0012,Toys,East,185,46,191,49.19,33.95,15,Rainy,1,32.9,Spring,341,20.9,13.050000000000004,0.3843888070692195,0.9165172345088664,0.24731182795698925,1.0500000000000043,-475.30000000000007,-21863.800000000003,1,8
2022-08-23,S002,P0013,Furniture,North,464,200,184,193.1,24.52,15,Sunny,1,26.8,Autumn,334,15.85,8.67,0.3535889070146819,1.0303967027305514,0.43010752688172044,-2.280000000000001,-343.28,-68656.0,1,8
2022-08-23,S002,P0014,Electronics,North,247,50,50,42.91,23.97,5,Sunny,0,22.92,Winter,160,12.69,11.28,0.47058823529411764,1.1386927806877705,0.20161290322580644,1.0499999999999972,-95.88,-4794.0,1,8
2022-08-23,S002,P0015,Furniture,South,112,72,156,63.6,92.75,15,Rainy,1,95.76,Autumn,277,74.12,18.629999999999995,0.20086253369272233,1.1145510835913313,0.6371681415929203,-3.010000000000005,-1298.5,-93492.0,1,8
2022-08-23,S002,P0016,Furniture,South,295,130,153,124.94,93.15,20,Sunny,0,93.86,Autumn,394,59.81,33.34,0.35791733762748257,1.0322375734476734,0.4391891891891892,-0.7099999999999937,-1769.8500000000001,-230080.50000000003,1,8
2022-08-23,S002,P0017,Toys,West,318,220,150,221.9,44.47,0,Cloudy,1,44.74,Spring,467,26.42,18.049999999999997,0.40589161232291426,0.9869896814715119,0.6896551724137931,-0.2700000000000031,44.47,9783.4,1,8
2022-08-23,S002,P0018,Electronics,South,127,63,58,57.84,64.24,0,Rainy,1,61.32,Winter,115,48.32,15.919999999999995,0.24782067247820666,1.070700203942896,0.4921875,2.9199999999999946,64.24,4047.12,1,8
2022-08-23,S002,P0019,Toys,North,50,7,90,18.64,89.27,0,Snowy,0,88.25,Spring,253,64.61,24.659999999999997,0.27624061834882935,0.3564154786150713,0.13725490196078433,1.019999999999996,89.27,624.89,1,8
2022-08-23,S002,P0020,Electronics,South,285,22,60,39.01,29.09,15,Cloudy,1,24.56,Spring,272,16.89,12.2,0.41938810587830866,0.5498625343664084,0.07692307692307693,4.530000000000001,-407.26,-8959.72,1,8
2022-08-23,S003,P0001,Groceries,South,189,42,167,49.58,83.56,20,Rainy,0,82.64,Winter,98,60.36,23.200000000000003,0.27764480612733367,0.830367734282325,0.22105263157894736,0.9200000000000017,-1587.64,-66680.88,1,8
2022-08-23,S003,P0002,Electronics,South,339,125,27,119.73,91.82,20,Cloudy,1,91.35,Summer,362,57.92,33.89999999999999,0.369200609888913,1.035368176923714,0.36764705882352944,0.46999999999999886,-1744.58,-218072.5,1,8
2022-08-23,S003,P0003,Furniture,South,354,171,20,188.79,65.75,5,Snowy,0,66.44,Summer,224,40.9,24.85,0.37794676806083655,0.9009958375046104,0.48169014084507045,-0.6899999999999977,-263.0,-44973.0,1,8
2022-08-23,S003,P0004,Electronics,West,442,86,106,97.46,83.9,15,Rainy,0,84.68,Summer,366,44.34,39.56,0.47151370679380217,0.8734511476741824,0.19413092550790068,-0.7800000000000011,-1174.6000000000001,-101015.6,1,8
2022-08-23,S003,P0005,Electronics,North,318,216,103,233.93,94.31,20,Snowy,1,98.8,Autumn,398,74.69,19.620000000000005,0.208037323719648,0.919422806793513,0.677115987460815,-4.489999999999995,-1791.89,-387048.24000000005,1,8
2022-08-23,S003,P0006,Clothing,North,146,92,20,108.18,25.69,15,Rainy,0,22.32,Summer,280,17.61,8.080000000000002,0.31451926819774234,0.8426451731086279,0.6258503401360545,3.370000000000001,-359.66,-33088.72,1,8
2022-08-23,S003,P0007,Toys,West,113,111,26,109.5,14.14,5,Rainy,1,12.84,Winter,285,9.96,4.18,0.2956152758132956,1.004524886877828,0.9736842105263158,1.3000000000000007,-56.56,-6278.16,1,8
2022-08-23,S003,P0008,Electronics,West,109,16,21,18.02,22.2,10,Cloudy,1,18.43,Spring,80,14.55,7.649999999999999,0.3445945945945945,0.8412197686645636,0.14545454545454545,3.7699999999999996,-199.79999999999998,-3196.7999999999997,1,8
2022-08-23,S003,P0009,Clothing,North,158,134,167,136.21,86.61,10,Cloudy,0,87.05,Autumn,375,64.6,22.010000000000005,0.254127698880037,0.976605203702354,0.8427672955974843,-0.4399999999999977,-779.49,-104451.66,1,8
2022-08-23,S003,P0010,Electronics,North,110,54,169,71.92,81.7,15,Cloudy,1,78.98,Winter,329,63.67,18.03,0.22068543451652387,0.7405375754251234,0.4864864864864865,2.719999999999999,-1143.8,-61765.2,1,8
2022-08-23,S003,P0011,Clothing,North,132,92,83,85.23,41.22,0,Snowy,1,44.16,Spring,154,26.7,14.52,0.3522561863173217,1.0669140670300359,0.6917293233082706,-2.9399999999999977,41.22,3792.24,1,8
2022-08-23,S003,P0012,Furniture,East,388,139,153,135.66,62.25,10,Snowy,0,60.53,Autumn,306,33.4,28.85,0.4634538152610442,1.017122786477389,0.35732647814910024,1.7199999999999989,-560.25,-77874.75,1,8
2022-08-23,S003,P0013,Clothing,West,263,55,89,58.64,94.54,0,Cloudy,0,92.22,Spring,344,72.84,21.700000000000003,0.22953247302729005,0.9221998658618377,0.20833333333333334,2.3200000000000074,94.54,5199.700000000001,1,8
2022-08-23,S003,P0014,Clothing,East,485,247,67,262.25,79.95,5,Snowy,0,78.79,Winter,303,42.38,37.57,0.46991869918699186,0.9382716049382716,0.5082304526748971,1.1599999999999966,-319.8,-78990.6,1,8
2022-08-23,S003,P0015,Toys,East,159,75,139,93.01,61.29,5,Rainy,1,57.69,Spring,228,42.06,19.229999999999997,0.31375428291727847,0.7977874694181469,0.46875,3.6000000000000014,-245.16,-18387.0,1,8
2022-08-23,S003,P0016,Furniture,North,136,105,99,108.09,27.52,0,Sunny,0,26.12,Spring,160,21.04,6.48,0.2354651162790698,0.9625080209001742,0.7664233576642335,1.3999999999999986,27.52,2889.6,1,8
2022-08-23,S003,P0017,Groceries,North,175,69,56,79.95,27.7,20,Snowy,0,24.38,Autumn,302,15.04,12.66,0.45703971119133574,0.8523780111179741,0.39204545454545453,3.3200000000000003,-526.3,-36314.7,1,8
2022-08-23,S003,P0018,Electronics,East,61,27,134,30.5,45.17,10,Cloudy,1,49.73,Summer,140,26.7,18.470000000000002,0.4088997121983618,0.8571428571428571,0.43548387096774194,-4.559999999999995,-406.53000000000003,-10976.310000000001,1,8
2022-08-23,S003,P0019,Furniture,North,183,179,182,192.59,18.67,20,Snowy,1,14.88,Winter,459,11.77,6.900000000000002,0.36957686127477246,0.9246345369078981,0.9728260869565217,3.790000000000001,-354.73,-63496.670000000006,1,8
2022-08-23,S003,P0020,Clothing,South,476,291,171,296.56,69.93,10,Rainy,0,73.32,Spring,518,36.83,33.10000000000001,0.4733304733304734,0.977954026078774,0.610062893081761,-3.3899999999999864,-629.3700000000001,-183146.67000000004,1,8
2022-08-23,S004,P0001,Toys,North,216,51,105,58.3,77.16,10,Snowy,1,80.64,Spring,130,43.86,33.3,0.43157076205287714,0.8600337268128162,0.2350230414746544,-3.480000000000004,-694.4399999999999,-35416.439999999995,1,8
2022-08-23,S004,P0002,Electronics,East,105,26,74,39.59,48.1,20,Sunny,1,44.13,Autumn,97,31.44,16.66,0.3463617463617464,0.6405518600640552,0.24528301886792453,3.969999999999999,-913.9,-23761.399999999998,1,8
2022-08-23,S004,P0003,Groceries,West,84,5,55,9.15,29.27,20,Cloudy,1,26.45,Winter,207,18.68,10.59,0.36180389477280495,0.49261083743842365,0.058823529411764705,2.8200000000000003,-556.13,-2780.65,1,8
2022-08-23,S004,P0004,Groceries,South,254,120,74,126.08,61.1,20,Cloudy,1,60.32,Spring,325,34.86,26.240000000000002,0.42945990180032734,0.9442870632672332,0.47058823529411764,0.7800000000000011,-1160.9,-139308.0,1,8
2022-08-23,S004,P0005,Furniture,East,233,74,168,91.96,76.61,15,Cloudy,0,77.97,Autumn,241,59.89,16.72,0.21824827046077533,0.7960413080895009,0.3162393162393162,-1.3599999999999994,-1072.54,-79367.95999999999,1,8
2022-08-23,S004,P0006,Clothing,West,351,324,100,333.5,19.08,0,Cloudy,1,22.52,Winter,457,13.64,5.439999999999998,0.28511530398322843,0.968609865470852,0.9204545454545454,-3.4400000000000013,19.08,6181.919999999999,1,8
2022-08-23,S004,P0007,Toys,North,131,121,109,122.35,78.55,5,Rainy,1,75.65,Summer,337,52.43,26.119999999999997,0.3325270528325907,0.9809485204702068,0.9166666666666666,2.8999999999999915,-314.2,-38018.2,1,8
2022-08-23,S004,P0008,Clothing,East,419,63,197,53.87,64.77,5,Sunny,1,65.35,Autumn,307,45.1,19.669999999999995,0.3036899799289794,1.1481683980317114,0.15,-0.5799999999999983,-259.08,-16322.039999999999,1,8
2022-08-23,S004,P0009,Clothing,East,315,160,165,178.11,96.08,15,Cloudy,0,100.3,Summer,342,53.13,42.949999999999996,0.44702331390507904,0.8933057897381497,0.5063291139240507,-4.219999999999999,-1345.12,-215219.19999999998,1,8
2022-08-23,S004,P0010,Electronics,West,304,78,198,89.78,99.43,5,Snowy,0,99.85,Spring,320,59.92,39.510000000000005,0.39736498038821283,0.8592200925313945,0.25573770491803277,-0.4199999999999875,-397.72,-31022.160000000003,1,8
2022-08-23,S004,P0011,Groceries,West,93,17,160,15.13,62.47,10,Rainy,0,61.4,Winter,209,36.1,26.369999999999997,0.4221226188570513,1.0539367637941721,0.18085106382978725,1.0700000000000003,-562.23,-9557.91,1,8
2022-08-23,S004,P0012,Electronics,South,231,42,130,44.48,55.31,15,Snowy,0,53.14,Summer,181,41.52,13.79,0.24932200325438436,0.9234828496042217,0.1810344827586207,2.1700000000000017,-774.34,-32522.280000000002,1,8
2022-08-23,S004,P0013,Toys,East,117,93,183,103.4,96.2,20,Rainy,0,99.49,Autumn,337,67.47,28.730000000000004,0.2986486486486487,0.8908045977011494,0.788135593220339,-3.289999999999992,-1827.8,-169985.4,1,8
2022-08-23,S004,P0014,Electronics,East,228,172,186,190.46,71.96,10,Cloudy,0,68.5,Spring,389,39.4,32.559999999999995,0.452473596442468,0.8983599707510707,0.7510917030567685,3.4599999999999937,-647.64,-111394.08,1,8
2022-08-23,S004,P0015,Groceries,South,486,123,57,128.63,90.43,20,Rainy,0,86.39,Winter,293,51.97,38.46000000000001,0.42530133805153164,0.9488544318444805,0.25256673511293637,4.040000000000006,-1718.17,-211334.91,1,8
2022-08-23,S004,P0016,Clothing,East,314,272,173,269.89,40.91,5,Cloudy,1,36.83,Spring,554,28.74,12.169999999999998,0.29748227817159617,1.004097604193584,0.8634920634920635,4.079999999999998,-163.64,-44510.079999999994,1,8
2022-08-23,S004,P0017,Electronics,East,469,427,166,432.17,87.3,5,Cloudy,0,91.76,Autumn,715,54.58,32.72,0.3747995418098511,0.9857561696331694,0.9085106382978724,-4.460000000000008,-349.2,-149108.4,1,8
2022-08-23,S004,P0018,Clothing,East,222,93,71,97.03,97.89,20,Rainy,0,93.76,Summer,248,74.45,23.439999999999998,0.23945244662376133,0.9486891767826175,0.4170403587443946,4.1299999999999955,-1859.91,-172971.63,1,8
2022-08-23,S004,P0019,Furniture,North,79,49,131,53.71,13.51,5,Snowy,1,15.94,Spring,324,9.08,4.43,0.32790525536639525,0.8956315116066532,0.6125,-2.4299999999999997,-54.04,-2647.96,1,8
2022-08-23,S004,P0020,Groceries,West,476,254,64,255.88,82.5,10,Sunny,0,85.19,Spring,547,45.33,37.17,0.4505454545454546,0.9887885393958269,0.5324947589098532,-2.6899999999999977,-742.5,-188595.0,1,8
2022-08-23,S005,P0001,Groceries,East,401,157,112,148.04,97.09,15,Snowy,1,92.61,Winter,275,63.84,33.25,0.3424657534246575,1.0534084809447128,0.39054726368159204,4.480000000000004,-1359.26,-213403.82,1,8
2022-08-23,S005,P0002,Furniture,West,150,77,128,93.2,85.96,10,Snowy,1,90.73,Autumn,221,65.45,20.50999999999999,0.23859934853420187,0.8174097664543524,0.5099337748344371,-4.77000000000001,-773.64,-59570.28,1,8
2022-08-23,S005,P0003,Clothing,North,357,97,80,87.67,23.88,5,Cloudy,1,27.97,Spring,389,13.98,9.899999999999999,0.414572864321608,1.0939438366978684,0.2709497206703911,-4.09,-95.52,-9265.44,1,8
2022-08-23,S005,P0004,Toys,South,92,77,163,86.08,10.66,10,Rainy,1,9.42,Autumn,203,6.56,4.1000000000000005,0.38461538461538464,0.8842443729903537,0.8279569892473119,1.2400000000000002,-95.94,-7387.38,1,8
2022-08-23,S005,P0005,Electronics,West,214,143,123,138.15,49.84,0,Snowy,0,51.77,Winter,363,37.08,12.760000000000005,0.25601926163723926,1.0276679841897234,0.6651162790697674,-1.9299999999999997,49.84,7127.120000000001,1,8
2022-08-23,S005,P0006,Toys,North,69,21,179,15.16,32.79,0,Rainy,0,30.51,Summer,71,17.13,15.66,0.4775846294602013,1.2995049504950495,0.3,2.2799999999999976,32.79,688.59,1,8
2022-08-23,S005,P0007,Clothing,West,217,170,53,175.21,37.8,20,Snowy,1,38.45,Winter,369,23.91,13.889999999999997,0.36746031746031743,0.9647579592531638,0.7798165137614679,-0.6500000000000057,-718.1999999999999,-122093.99999999999,1,8
2022-08-23,S005,P0008,Clothing,North,392,231,84,234.53,94.45,20,Snowy,1,97.51,Winter,342,50.51,43.940000000000005,0.4652196929592377,0.980766781301745,0.5877862595419847,-3.0600000000000023,-1794.55,-414541.05,1,8
2022-08-23,S005,P0009,Clothing,West,129,52,87,43.14,10.35,15,Sunny,1,11.63,Spring,308,6.67,3.6799999999999997,0.3555555555555555,1.1780697779791571,0.4,-1.2800000000000011,-144.9,-7534.8,1,8
2022-08-23,S005,P0010,Toys,West,279,62,53,61.53,56.92,10,Sunny,1,54.72,Spring,265,40.83,16.090000000000003,0.2826774420238932,0.9915240684471454,0.22142857142857142,2.200000000000003,-512.28,-31761.359999999997,1,8
2022-08-23,S005,P0011,Furniture,South,290,186,116,203.31,94.81,10,Rainy,1,92.18,Summer,253,58.21,36.6,0.3860352283514397,0.9103812833439381,0.6391752577319587,2.6299999999999955,-853.29,-158711.94,1,8
2022-08-23,S005,P0012,Groceries,North,222,51,162,65.02,86.14,20,Snowy,0,81.78,Spring,148,68.77,17.370000000000005,0.20164847921987467,0.7724931838836716,0.22869955156950672,4.359999999999999,-1636.66,-83469.66,1,8
2022-08-23,S005,P0013,Furniture,North,349,37,184,55.39,72.98,10,Cloudy,1,72.76,Summer,223,50.97,22.010000000000005,0.30158947656892304,0.6561447065082462,0.10571428571428572,0.21999999999999886,-656.82,-24302.34,1,8
2022-08-23,S005,P0014,Groceries,East,174,27,193,33.81,57.38,10,Cloudy,0,61.76,Spring,77,43.12,14.260000000000005,0.24851864761240858,0.7756391841424878,0.15428571428571428,-4.3799999999999955,-516.4200000000001,-13943.340000000002,1,8
2022-08-23,S005,P0015,Electronics,North,300,72,193,70.01,81.55,0,Cloudy,0,78.66,Winter,356,54.36,27.189999999999998,0.33341508277130594,1.0139416983523446,0.23920265780730898,2.8900000000000006,81.55,5871.599999999999,1,8
2022-08-23,S005,P0016,Furniture,South,139,69,71,78.13,94.69,15,Sunny,1,93.28,Summer,255,62.37,32.32,0.3413243214700602,0.8719828130923797,0.4928571428571429,1.4099999999999966,-1325.6599999999999,-91470.54,1,8
2022-08-23,S005,P0017,Toys,West,389,150,147,145.27,56.36,0,Rainy,0,61.09,Spring,350,28.2,28.16,0.49964513839602553,1.0255007862172694,0.38461538461538464,-4.730000000000004,56.36,8454.0,1,8
2022-08-23,S005,P0018,Furniture,South,464,375,193,368.73,22.68,20,Rainy,1,26.43,Spring,531,12.27,10.41,0.458994708994709,1.0142536445514294,0.8064516129032258,-3.75,-430.92,-161595.0,1,8
2022-08-23,S005,P0019,Clothing,East,490,453,128,468.86,88.2,15,Snowy,0,86.88,Spring,675,60.35,27.85,0.3157596371882086,0.964116971012642,0.9226069246435845,1.3200000000000074,-1234.8,-559364.4,1,8
2022-08-23,S005,P0020,Furniture,West,302,169,78,163.9,18.8,5,Sunny,1,17.21,Spring,468,14.27,4.530000000000001,0.2409574468085107,1.0248635536688901,0.5577557755775577,1.5899999999999999,-75.2,-12708.800000000001,1,8
2022-08-24,S001,P0001,Groceries,East,298,42,98,38.36,44.19,5,Rainy,1,46.53,Autumn,221,30.82,13.369999999999997,0.3025571396243494,1.0670731707317074,0.14046822742474915,-2.3400000000000034,-176.76,-7423.92,2,8
2022-08-24,S001,P0002,Clothing,West,143,97,134,103.02,32.12,0,Rainy,1,32.57,Winter,288,22.71,9.409999999999997,0.29296388542963875,0.932512978273409,0.6736111111111112,-0.45000000000000284,32.12,3115.64,2,8
2022-08-24,S001,P0003,Furniture,North,356,311,79,315.69,78.0,5,Rainy,1,73.35,Autumn,398,51.03,26.97,0.3457692307692308,0.9820329028387382,0.8711484593837535,4.650000000000006,-312.0,-97032.0,2,8
2022-08-24,S001,P0004,Electronics,East,191,131,158,124.33,83.23,0,Cloudy,1,85.08,Summer,220,66.3,16.930000000000007,0.20341223116664672,1.0452405649086411,0.6822916666666666,-1.8499999999999943,83.23,10903.130000000001,2,8
2022-08-24,S001,P0005,Electronics,West,346,208,193,220.25,29.23,5,Snowy,0,31.53,Summer,448,21.73,7.5,0.2565856996236743,0.9401129943502825,0.5994236311239193,-2.3000000000000007,-116.92,-24319.36,2,8
2022-08-24,S001,P0006,Furniture,West,73,32,47,48.03,31.13,5,Cloudy,0,30.32,Spring,163,22.66,8.469999999999999,0.27208480565371024,0.6526616357332246,0.43243243243243246,0.8099999999999987,-124.52,-3984.64,2,8
2022-08-24,S001,P0007,Toys,South,461,319,99,324.41,28.6,20,Rainy,0,24.06,Summer,384,19.62,8.98,0.313986013986014,0.9803017731477213,0.6904761904761905,4.540000000000003,-543.4,-173344.6,2,8
2022-08-24,S001,P0008,Toys,East,319,62,56,57.06,32.17,15,Rainy,0,30.31,Winter,238,19.0,13.170000000000002,0.4093876282250544,1.0678608336203927,0.19375,1.860000000000003,-450.38,-27923.56,2,8
2022-08-24,S001,P0009,Clothing,East,468,122,166,140.54,58.16,5,Rainy,0,57.67,Autumn,288,39.3,18.86,0.32427785419532323,0.8619471527483398,0.2601279317697228,0.4899999999999949,-232.64,-28382.079999999998,2,8
