date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2022-02-15,S005,P0018,Clothing,West,393,36,32,48.62,82.18,0.0,Sunny,1,80.71,Spring,283,53.11,29.070000000000007,0.35373570211730354,0.7255139056831923,0.09137055837563451,1.470000000000013,82.18,2958.4800000000005,2.2210810810810813,357,0.7182741116751269,1,2,0
2022-02-15,S005,P0019,Groceries,North,309,217,41,229.21,62.48,0.05,Sunny,0,63.68,Summer,421,45.76,16.72,0.2676056338028169,0.9426176100082533,0.7,-1.2000000000000028,59.355999999999995,12880.251999999999,0.28660550458715595,92,1.3580645161290323,1,2,0
2022-02-15,S005,P0020,Clothing,West,359,114,193,108.98,28.77,0.05,Sunny,1,25.28,Spring,280,20.66,8.11,0.2818908585331943,1.0365521003818876,0.31666666666666665,3.4899999999999984,27.3315,3115.7909999999997,0.25017391304347825,245,0.7777777777777778,1,2,0
2022-02-16,S001,P0001,Electronics,West,373,373,91,372.09,65.22,0.1,Rainy,1,66.25,Autumn,424,33.96,31.259999999999998,0.4793008279668813,0.9997587713420355,0.9973262032085561,-1.0300000000000011,58.698,21894.354,0.1743850267379679,0,1.1336898395721926,2,2,0
2022-02-16,S001,P0002,Clothing,West,316,310,82,302.44,32.14,0.1,Cloudy,0,27.37,Winter,452,19.99,12.150000000000002,0.3780336029869322,1.0216187714210387,0.9779179810725552,4.77,28.926000000000002,8967.060000000001,0.10334405144694533,6,1.4258675078864353,2,2,0
2022-02-16,S001,P0003,Clothing,East,204,128,117,144.18,35.62,0.1,Sunny,0,33.11,Summer,343,26.82,8.799999999999997,0.2470522178551375,0.8816641410662626,0.624390243902439,2.509999999999998,32.058,4103.424,0.2761240310077519,76,1.673170731707317,2,2,0
2022-02-16,S001,P0004,Groceries,West,417,181,160,200.72,85.76,0.2,Snowy,1,81.19,Summer,361,48.77,36.99,0.43131996268656714,0.8972833630775332,0.43301435406698563,4.570000000000007,68.608,12418.048,0.4712087912087912,236,0.8636363636363636,2,2,0
2022-02-16,S001,P0005,Clothing,North,278,80,149,99.64,40.24,0.2,Snowy,0,36.59,Winter,273,26.65,13.590000000000003,0.3377236580516899,0.794912559618442,0.2867383512544803,3.6499999999999986,32.192,2575.36,0.49679012345679013,198,0.978494623655914,2,2,0
2022-02-16,S001,P0006,Electronics,West,245,48,102,52.37,57.41,0.05,Cloudy,1,57.88,Winter,191,42.74,14.669999999999995,0.2555303954014979,0.8993816750983699,0.1951219512195122,-0.47000000000000597,54.5395,2617.8959999999997,1.1716326530612244,197,0.7764227642276422,2,2,0
2022-02-16,S001,P0007,Toys,South,60,16,183,34.54,59.89,0.15,Rainy,1,61.57,Spring,105,45.4,14.490000000000002,0.24194356319919857,0.4501969611705121,0.26229508196721313,-1.6799999999999997,50.9065,814.504,3.5229411764705882,44,1.721311475409836,2,2,0
2022-02-16,S001,P0008,Furniture,East,51,16,65,17.83,20.36,0.0,Cloudy,0,17.87,Summer,67,13.88,6.479999999999999,0.318271119842829,0.849707912904939,0.3076923076923077,2.4899999999999984,20.36,325.76,1.1976470588235293,35,1.2884615384615385,2,2,0
2022-02-16,S001,P0009,Furniture,North,480,248,132,243.24,35.25,0.2,Snowy,0,32.61,Winter,378,19.83,15.420000000000002,0.43744680851063833,1.0153946937438585,0.5155925155925156,2.6400000000000006,28.200000000000003,6993.6,0.14156626506024098,232,0.7858627858627859,2,2,0
2022-02-16,S001,P0010,Clothing,West,164,148,96,144.77,65.67,0.2,Snowy,0,67.62,Winter,366,51.11,14.560000000000002,0.2217146337749353,1.015298072305687,0.896969696969697,-1.9500000000000028,52.536,7775.328,0.44073825503355707,16,2.2181818181818183,2,2,0
2022-02-16,S001,P0011,Groceries,East,54,38,78,33.09,27.88,0.2,Cloudy,0,26.52,Winter,99,17.94,9.939999999999998,0.35652797704447625,1.114696391903784,0.6909090909090909,1.3599999999999994,22.304000000000002,847.5520000000001,0.7148717948717949,16,1.8,2,2,0
2022-02-16,S001,P0012,Groceries,East,402,388,35,397.32,94.22,0.1,Snowy,1,91.4,Winter,600,60.66,33.56,0.35618764593504565,0.9740911829684675,0.9627791563275434,2.819999999999993,84.798,32901.624,0.2422107969151671,14,1.488833746898263,2,2,0
2022-02-16,S001,P0013,Furniture,North,273,224,84,214.35,54.66,0.15,Cloudy,1,50.3,Spring,508,32.2,22.459999999999994,0.4109037687522868,1.0401671697237056,0.8175182481751825,4.359999999999999,46.461,10407.264,0.2429333333333333,49,1.854014598540146,2,2,0
2022-02-16,S001,P0014,Groceries,South,454,383,105,386.61,52.53,0.05,Snowy,0,56.96,Summer,497,33.75,18.78,0.35750999428897773,0.9881066019968525,0.8417582417582418,-4.43,49.9035,19113.0405,0.136796875,71,1.0923076923076922,2,2,0
2022-02-16,S001,P0015,Clothing,North,316,265,70,255.97,23.6,0.2,Cloudy,0,22.31,Winter,369,15.45,8.150000000000002,0.34533898305084754,1.031248783904736,0.8359621451104101,1.2900000000000027,18.880000000000003,5003.200000000001,0.0887218045112782,51,1.16403785488959,2,2,0
2022-02-16,S001,P0016,Toys,East,424,361,153,351.42,87.48,0.1,Rainy,0,88.4,Summer,455,47.34,40.14,0.45884773662551437,1.0243459508540944,0.8494117647058823,-0.9200000000000017,78.732,28422.252,0.24165745856353593,63,1.0705882352941176,2,2,0
2022-02-16,S001,P0017,Groceries,West,377,149,86,163.91,15.85,0.15,Snowy,1,18.11,Summer,405,9.2,6.65,0.41955835962145116,0.9035231338305743,0.3941798941798942,-2.26,13.4725,2007.4025,0.10566666666666666,228,1.0714285714285714,2,2,0
2022-02-16,S001,P0018,Clothing,North,180,76,73,78.57,76.39,0.0,Cloudy,1,73.87,Winter,343,44.68,31.71,0.4151066893572457,0.9551338444137238,0.4198895027624309,2.519999999999996,76.39,5805.64,0.9920779220779221,104,1.8950276243093922,2,2,0
2022-02-16,S001,P0019,Clothing,North,265,57,58,49.68,19.73,0.2,Cloudy,1,14.96,Summer,207,15.71,4.02,0.203750633552965,1.1247040252565115,0.21428571428571427,4.77,15.784,899.688,0.3401724137931035,208,0.7781954887218046,2,2,0
2022-02-16,S001,P0020,Groceries,South,316,102,46,109.55,61.2,0.1,Sunny,1,58.08,Autumn,364,31.43,29.770000000000003,0.4864379084967321,0.9226594301221167,0.3217665615141956,3.1200000000000045,55.080000000000005,5618.160000000001,0.5941747572815534,214,1.1482649842271293,2,2,0
2022-02-16,S002,P0001,Groceries,North,410,319,171,321.38,91.59,0.0,Sunny,0,92.43,Summer,430,61.87,29.720000000000006,0.32448957309749976,0.9895154786277065,0.7761557177615572,-0.8400000000000034,91.59,29217.210000000003,0.28621875,91,1.0462287104622872,2,2,0
2022-02-16,S002,P0002,Groceries,South,498,279,89,281.03,75.31,0.1,Rainy,0,80.13,Winter,377,56.41,18.900000000000006,0.25096268755809326,0.9892564620785024,0.5591182364729459,-4.819999999999993,67.77900000000001,18910.341000000004,0.2689642857142857,219,0.7555110220440882,2,2,0
2022-02-16,S002,P0003,Groceries,South,216,184,70,177.54,72.89,0.05,Sunny,1,75.08,Summer,360,48.7,24.189999999999998,0.3318699410069968,1.030581382323289,0.847926267281106,-2.1899999999999977,69.24549999999999,12741.171999999999,0.394,32,1.6589861751152073,2,2,0
2022-02-16,S002,P0004,Electronics,East,220,128,107,123.39,52.38,0.05,Cloudy,1,50.2,Spring,400,32.23,20.150000000000006,0.38468881252386417,1.029021625532599,0.579185520361991,2.1799999999999997,49.761,6369.408,0.406046511627907,92,1.8099547511312217,2,2,0
2022-02-16,S002,P0005,Groceries,North,428,258,62,271.75,72.5,0.05,Sunny,1,70.4,Autumn,460,55.83,16.67,0.22993103448275864,0.9459211732355637,0.6013986013986014,2.0999999999999943,68.875,17769.75,0.2799227799227799,170,1.0722610722610724,2,2,0
2022-02-16,S002,P0006,Groceries,South,337,138,142,153.22,60.59,0.1,Snowy,1,56.4,Winter,210,39.76,20.830000000000005,0.3437861033173792,0.8948255738555311,0.40828402366863903,4.190000000000005,54.531000000000006,7525.278000000001,0.4358992805755396,199,0.621301775147929,2,2,0
2022-02-16,S002,P0007,Furniture,East,273,56,172,73.23,76.8,0.1,Snowy,1,76.5,Summer,257,51.04,25.759999999999998,0.33541666666666664,0.7544119628182675,0.20437956204379562,0.29999999999999716,69.12,3870.7200000000003,1.3473684210526315,217,0.9379562043795621,2,2,0
2022-02-16,S002,P0008,Toys,East,98,52,124,58.8,60.71,0.1,Sunny,0,57.5,Autumn,350,33.81,26.9,0.44309010047768077,0.8695652173913044,0.5252525252525253,3.210000000000001,54.639,2841.228,1.1454716981132076,46,3.5353535353535355,2,2,0
2022-02-16,S002,P0009,Furniture,East,368,34,70,41.34,38.67,0.0,Rainy,0,43.02,Autumn,121,30.41,8.260000000000002,0.2136022756658909,0.8030231459612659,0.0921409214092141,-4.350000000000001,38.67,1314.78,1.104857142857143,334,0.32791327913279134,2,2,0
2022-02-16,S002,P0010,Groceries,North,301,185,179,200.48,12.43,0.2,Sunny,0,15.56,Summer,262,7.75,4.68,0.37650844730490746,0.9182052809211833,0.6125827814569537,-3.130000000000001,9.944,1839.64,0.06682795698924732,116,0.8675496688741722,2,2,0
2022-02-16,S002,P0011,Furniture,West,413,128,31,129.07,91.26,0.15,Sunny,0,88.96,Winter,198,50.24,41.02,0.4494849879465264,0.9840854924271547,0.30917874396135264,2.3000000000000114,77.571,9929.088,0.7074418604651164,285,0.4782608695652174,2,2,0
2022-02-16,S002,P0012,Groceries,East,371,257,57,259.67,57.54,0.2,Sunny,0,54.6,Winter,488,36.96,20.58,0.3576642335766423,0.985920896152223,0.6908602150537635,2.9399999999999977,46.032000000000004,11830.224,0.2230232558139535,114,1.3118279569892473,2,2,0
2022-02-16,S002,P0013,Clothing,East,114,25,22,18.06,17.19,0.2,Sunny,0,21.1,Summer,181,12.68,4.510000000000002,0.2623618382780687,1.311647429171039,0.21739130434782608,-3.91,13.752000000000002,343.80000000000007,0.6611538461538462,89,1.5739130434782609,2,2,0
2022-02-16,S002,P0014,Toys,West,494,123,56,136.24,48.73,0.05,Snowy,1,45.11,Spring,318,26.04,22.689999999999998,0.4656269238662015,0.8962401632177207,0.24848484848484848,3.6199999999999974,46.293499999999995,5694.1005,0.3929838709677419,371,0.6424242424242425,2,2,0
2022-02-16,S002,P0015,Clothing,South,284,66,138,65.35,13.03,0.05,Cloudy,0,11.29,Winter,279,8.25,4.779999999999999,0.3668457405986185,0.9947249434815374,0.23157894736842105,1.7400000000000002,12.378499999999999,816.9809999999999,0.1944776119402985,218,0.9789473684210527,2,2,0
2022-02-16,S002,P0016,Furniture,South,349,323,127,341.82,17.25,0.15,Rainy,1,20.92,Summer,471,10.85,6.4,0.3710144927536232,0.9421854034187037,0.9228571428571428,-3.6700000000000017,14.6625,4735.9875,0.05324074074074074,26,1.3457142857142856,2,2,0
2022-02-16,S002,P0017,Groceries,South,112,19,112,15.38,70.64,0.1,Cloudy,1,71.63,Summer,241,52.94,17.700000000000003,0.2505662514156286,1.1599511599511598,0.168141592920354,-0.9899999999999949,63.576,1207.944,3.532,93,2.1327433628318584,2,2,0
2022-02-16,S002,P0018,Groceries,South,417,316,143,322.29,97.32,0.15,Sunny,1,98.29,Winter,484,52.31,45.00999999999999,0.4624948623099054,0.9774505861610319,0.7559808612440191,-0.9700000000000131,82.722,26140.152,0.30700315457413246,101,1.1578947368421053,2,2,0
2022-02-16,S002,P0019,Electronics,North,382,47,189,49.03,65.0,0.15,Snowy,0,69.04,Winter,169,49.74,15.259999999999998,0.23476923076923073,0.9394363381970817,0.1227154046997389,-4.040000000000006,55.25,2596.75,1.3541666666666667,335,0.4412532637075718,2,2,0
2022-02-16,S002,P0020,Groceries,South,303,54,194,52.22,11.31,0.05,Rainy,0,12.29,Spring,284,6.83,4.48,0.39610963748894784,1.0146561443066517,0.17763157894736842,-0.9799999999999986,10.7445,580.203,0.20563636363636364,249,0.9342105263157895,2,2,0
2022-02-16,S003,P0001,Furniture,West,435,256,196,250.1,49.07,0.1,Snowy,0,50.78,Spring,535,29.29,19.78,0.4030976156511107,1.0195141377937078,0.5871559633027523,-1.7100000000000009,44.163000000000004,11305.728000000001,0.19093385214007783,179,1.2270642201834863,2,2,0
2022-02-16,S003,P0002,Toys,West,442,58,114,54.97,71.77,0.0,Rainy,1,67.81,Spring,229,45.86,25.909999999999997,0.3610143514003065,1.0362694300518136,0.1309255079006772,3.9599999999999937,71.77,4162.66,1.2164406779661017,384,0.5169300225733634,2,2,0
2022-02-16,S003,P0003,Clothing,South,412,99,101,99.26,35.75,0.0,Cloudy,1,34.19,Autumn,178,19.58,16.17,0.45230769230769236,0.9874326750448833,0.2397094430992736,1.5600000000000023,35.75,3539.25,0.3575,313,0.43099273607748184,2,2,0
2022-02-16,S003,P0004,Groceries,West,77,33,122,28.52,10.81,0.05,Snowy,1,12.64,Summer,270,8.5,2.3100000000000005,0.21369102682701205,1.1178861788617886,0.4230769230769231,-1.83,10.2695,338.8935,0.3179411764705882,44,3.4615384615384617,2,2,0
2022-02-16,S003,P0005,Toys,West,384,68,45,77.85,64.03,0.0,Snowy,0,60.79,Autumn,225,36.97,27.060000000000002,0.4226143995002343,0.8623969562460368,0.17662337662337663,3.240000000000002,64.03,4354.04,0.9279710144927537,316,0.5844155844155844,2,2,0
2022-02-16,S003,P0006,Furniture,North,413,350,23,349.88,45.1,0.15,Sunny,0,40.11,Autumn,497,23.59,21.51,0.47694013303769406,0.9974920200638395,0.8454106280193237,4.990000000000002,38.335,13417.25,0.1284900284900285,63,1.2004830917874396,2,2,0
2022-02-16,S003,P0007,Clothing,West,297,142,193,134.29,99.82,0.2,Cloudy,0,95.59,Winter,223,61.84,37.97999999999999,0.3804848727709877,1.049597161652746,0.47651006711409394,4.22999999999999,79.856,11339.552,0.698041958041958,155,0.7483221476510067,2,2,0
2022-02-16,S003,P0008,Groceries,South,73,2,158,10.1,38.77,0.1,Snowy,1,39.3,Summer,246,20.3,18.470000000000002,0.47639927779210733,0.1801801801801802,0.02702702702702703,-0.529999999999994,34.893,69.786,12.923333333333334,71,3.324324324324324,2,2,0
2022-02-16,S003,P0009,Toys,West,133,58,34,62.73,44.57,0.2,Snowy,1,47.64,Spring,302,24.25,20.32,0.45591204846309175,0.9100894398242586,0.43283582089552236,-3.0700000000000003,35.656,2068.048,0.7554237288135593,75,2.253731343283582,2,2,0
2022-02-16,S003,P0010,Clothing,West,235,70,23,68.86,89.29,0.15,Sunny,0,92.48,Summer,275,49.2,40.09,0.4489864486504648,1.0020040080160322,0.2966101694915254,-3.1899999999999977,75.8965,5312.755,1.257605633802817,165,1.1652542372881356,2,2,0
2022-02-16,S003,P0011,Groceries,South,137,109,127,120.0,92.38,0.0,Cloudy,0,88.62,Winter,330,48.81,43.56999999999999,0.47163888287508116,0.9008264462809917,0.7898550724637681,3.759999999999991,92.38,10069.42,0.8398181818181818,28,2.391304347826087,2,2,0
2022-02-16,S003,P0012,Groceries,East,139,36,129,44.69,21.58,0.15,Cloudy,0,26.56,Autumn,164,14.69,6.889999999999999,0.3192771084337349,0.7879185817465529,0.2571428571428571,-4.98,18.342999999999996,660.3479999999998,0.5832432432432432,103,1.1714285714285715,2,2,0
2022-02-16,S003,P0013,Furniture,North,365,331,54,326.61,92.78,0.15,Rainy,1,95.04,Summer,421,59.08,33.7,0.36322483293813324,1.0103476694850584,0.9043715846994536,-2.260000000000005,78.863,26103.653,0.2794578313253012,34,1.150273224043716,2,2,0
2022-02-16,S003,P0014,Toys,North,374,175,48,173.92,32.81,0.05,Rainy,0,32.41,Autumn,287,21.01,11.8,0.35964644925327643,1.000457351932312,0.4666666666666667,0.4000000000000057,31.1695,5454.662499999999,0.18642045454545456,199,0.7653333333333333,2,2,0
2022-02-16,S003,P0015,Groceries,South,468,281,79,300.07,17.78,0.2,Cloudy,1,21.75,Winter,353,10.14,7.640000000000001,0.4296962879640045,0.9333377619822633,0.5991471215351812,-3.969999999999999,14.224000000000002,3996.9440000000004,0.06304964539007092,187,0.7526652452025586,2,2,0
2022-02-16,S003,P0016,Furniture,West,417,273,48,292.78,23.88,0.2,Rainy,1,21.66,Spring,426,16.78,7.099999999999998,0.2973199329983249,0.9292667982844306,0.65311004784689,2.219999999999999,19.104,5215.392,0.08715328467153284,144,1.0191387559808613,2,2,0
2022-02-16,S003,P0017,Clothing,South,315,192,146,187.32,65.45,0.1,Cloudy,1,66.43,Winter,316,49.93,15.520000000000003,0.23712757830404893,1.0195412064570943,0.6075949367088608,-0.980000000000004,58.905,11309.76,0.339119170984456,123,1.0,2,2,0
2022-02-16,S003,P0018,Furniture,South,193,141,193,151.68,47.35,0.05,Rainy,0,48.73,Autumn,238,32.79,14.560000000000002,0.3074973600844773,0.9235001309929264,0.7268041237113402,-1.3799999999999955,44.9825,6342.5325,0.3334507042253521,52,1.2268041237113403,2,2,0
2022-02-16,S003,P0019,Clothing,East,381,112,124,104.34,81.06,0.1,Snowy,0,80.02,Spring,321,59.68,21.380000000000003,0.2637552430298545,1.0632238465919879,0.2931937172774869,1.0400000000000063,72.95400000000001,8170.848000000001,0.7173451327433629,269,0.8403141361256544,2,2,0
2022-02-16,S003,P0020,Toys,North,111,42,178,47.16,64.54,0.0,Rainy,0,60.25,Spring,341,50.92,13.620000000000005,0.21103191819026965,0.8720930232558141,0.375,4.290000000000006,64.54,2710.6800000000003,1.5009302325581397,69,3.044642857142857,2,2,0
2022-02-16,S004,P0001,Furniture,South,347,311,155,302.86,27.95,0.15,Rainy,1,27.68,Spring,417,20.56,7.390000000000001,0.2644007155635063,1.0234976633976174,0.8936781609195402,0.2699999999999996,23.7575,7388.5825,0.08958333333333333,36,1.1982758620689655,2,2,0
2022-02-16,S004,P0002,Furniture,South,246,18,26,14.71,83.32,0.15,Rainy,0,86.35,Spring,185,51.69,31.629999999999995,0.3796207393182909,1.1457670273711011,0.0728744939271255,-3.030000000000001,70.82199999999999,1274.7959999999998,4.3852631578947365,228,0.7489878542510121,2,2,0
2022-02-16,S004,P0003,Toys,East,66,59,165,63.64,58.54,0.15,Sunny,0,54.48,Autumn,208,40.87,17.67,0.3018448923812778,0.9127475247524752,0.8805970149253731,4.060000000000002,49.759,2935.781,0.9756666666666667,7,3.1044776119402986,2,2,0
2022-02-16,S004,P0004,Toys,South,441,389,107,390.05,71.37,0.1,Rainy,1,68.41,Winter,562,49.72,21.650000000000006,0.30334874597169686,0.994757703618463,0.8800904977375565,2.960000000000008,64.233,24986.637000000002,0.18300000000000002,52,1.2714932126696832,2,2,0
2022-02-16,S004,P0005,Groceries,West,271,44,21,49.95,90.38,0.15,Snowy,1,86.66,Winter,254,61.22,29.159999999999997,0.32263775171498116,0.8635917566241412,0.16176470588235295,3.719999999999999,76.823,3380.2119999999995,2.0084444444444443,227,0.9338235294117647,2,2,0
2022-02-16,S004,P0006,Furniture,North,223,133,133,133.94,84.26,0.0,Rainy,0,82.36,Autumn,334,57.43,26.830000000000005,0.3184191787324947,0.9856232399585001,0.59375,1.9000000000000057,84.26,11206.58,0.6288059701492538,90,1.4910714285714286,2,2,0
2022-02-16,S004,P0007,Clothing,West,207,153,177,158.49,32.12,0.0,Cloudy,0,27.83,Summer,369,19.77,12.349999999999998,0.3844956413449564,0.9593077935920746,0.7355769230769231,4.289999999999999,32.12,4914.36,0.20857142857142855,54,1.7740384615384615,2,2,0
2022-02-16,S004,P0008,Clothing,West,104,92,76,97.74,48.47,0.05,Sunny,1,44.77,Winter,175,32.34,16.129999999999995,0.3327831648442335,0.9317399230301803,0.8761904761904762,3.6999999999999957,46.046499999999995,4236.277999999999,0.5211827956989247,12,1.6666666666666667,2,2,0
2022-02-16,S004,P0009,Toys,North,98,28,52,29.84,96.75,0.1,Rainy,1,97.75,Summer,261,75.22,21.53,0.22253229974160207,0.9079118028534371,0.2828282828282828,-1.0,87.075,2438.1,3.336206896551724,70,2.6363636363636362,2,2,0
2022-02-16,S004,P0010,Clothing,South,196,136,40,131.48,83.74,0.15,Rainy,1,88.1,Summer,341,66.62,17.11999999999999,0.20444232147122035,1.0265700483091789,0.6903553299492385,-4.359999999999999,71.17899999999999,9680.344,0.6112408759124087,60,1.7309644670050761,2,2,0
2022-02-16,S004,P0011,Groceries,East,158,81,54,73.53,99.41,0.2,Snowy,0,101.13,Autumn,295,51.86,47.55,0.47832210039231465,1.0868106802629813,0.5094339622641509,-1.7199999999999989,79.528,6441.768,1.2123170731707316,77,1.8553459119496856,2,2,0
2022-02-16,S004,P0012,Furniture,West,270,50,58,43.61,63.76,0.1,Sunny,0,65.25,Autumn,106,35.59,28.169999999999995,0.44181304893350054,1.1208249271463797,0.18450184501845018,-1.490000000000002,57.384,2869.2,1.2501960784313726,220,0.39114391143911437,2,2,0
2022-02-16,S004,P0013,Clothing,South,97,0,46,18.05,47.12,0.2,Sunny,1,47.5,Winter,245,36.65,10.469999999999999,0.22219864176570459,0.0,0.0,-0.38000000000000256,37.696,0.0,47.12,97,2.5,2,2,0
2022-02-16,S004,P0014,Clothing,West,369,338,136,349.96,15.41,0.15,Rainy,0,19.75,Summer,552,9.51,5.9,0.3828682673588579,0.963072714839298,0.9135135135135135,-4.34,13.0985,4427.293,0.045457227138643065,31,1.491891891891892,2,2,0
2022-02-16,S004,P0015,Toys,North,195,43,140,38.42,79.58,0.15,Sunny,0,84.32,Autumn,148,42.41,37.17,0.4670771550640865,1.0908168442415018,0.2193877551020408,-4.739999999999995,67.643,2908.649,1.8086363636363636,152,0.7551020408163265,2,2,0
2022-02-16,S004,P0016,Furniture,West,166,7,65,11.15,30.98,0.05,Sunny,0,35.43,Autumn,121,19.76,11.219999999999999,0.36216914138153644,0.5761316872427983,0.041916167664670656,-4.449999999999999,29.430999999999997,206.017,3.8725,159,0.7245508982035929,2,2,0
2022-02-16,S004,P0017,Furniture,North,273,11,77,2.55,54.16,0.15,Snowy,0,54.63,Spring,253,31.38,22.779999999999998,0.4206056129985229,3.098591549295775,0.040145985401459854,-0.47000000000000597,46.035999999999994,506.39599999999996,4.513333333333333,262,0.9233576642335767,2,2,0
