date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost
2022-08-15,S001,P0014,Furniture,South,410,201,78,214.03,92.12,0,Cloudy,1,90.63,Autumn,293,59.72
2022-08-15,S001,P0015,Toys,South,94,8,49,20.3,27.41,0,Rainy,0,23.83,Spring,150,16.47
2022-08-15,S001,P0016,Furniture,West,66,10,49,29.3,71.92,1,Rainy,0,72.33,Autumn,101,41.17
2022-08-15,S001,P0017,Clothing,North,422,19,136,11.81,81.42,1,Snowy,0,78.34,Summer,71,51.46
2022-08-15,S001,P0018,Toys,East,452,373,94,389.77,80.84,1,Sunny,1,83.76,Spring,551,47.98
2022-08-15,S001,P0019,Furniture,East,437,182,32,191.94,11.33,1,Cloudy,1,13.16,Winter,467,7.25
2022-08-15,S001,P0020,Furniture,West,216,127,188,132.3,51.89,0,Rainy,0,48.41,Summer,359,31.88
2022-08-15,S002,P0001,Furniture,North,150,76,89,70.81,61.59,0,Rainy,0,56.69,Summer,140,45.04
2022-08-15,S002,P0002,Electronics,North,93,35,31,45.83,15.68,0,Rainy,1,15.01,Spring,131,11.84
2022-08-15,S002,P0003,Toys,East,327,217,186,208.67,18.75,1,Rainy,1,15.72,Autumn,351,9.79
2022-08-15,S002,P0004,Toys,West,453,266,191,259.98,58.02,1,Snowy,1,62.33,Summer,489,38.33
2022-08-15,S002,P0005,Toys,North,149,135,39,127.25,14.88,1,Snowy,0,17.08,Winter,242,7.72
2022-08-15,S002,P0006,Toys,West,256,123,157,117.17,66.73,0,Rainy,0,64.87,Summer,395,52.36
2022-08-15,S002,P0007,Clothing,East,371,280,128,277.44,39.41,0,Sunny,0,41.12,Winter,528,23.14
2022-08-15,S002,P0008,Electronics,North,126,123,25,121.24,19.05,1,Rainy,1,14.51,Autumn,381,13.0
2022-08-15,S002,P0009,Clothing,South,380,174,198,169.69,60.63,1,Cloudy,0,58.26,Autumn,471,33.68
2022-08-15,S002,P0010,Clothing,East,285,57,151,53.27,19.56,1,Cloudy,1,15.53,Winter,317,11.2
2022-08-15,S002,P0011,Furniture,West,212,154,145,151.8,51.55,0,Rainy,0,46.69,Summer,242,26.37
2022-08-15,S002,P0012,Furniture,South,117,21,167,31.25,19.07,1,Cloudy,1,17.06,Winter,201,12.64
2022-08-15,S002,P0013,Electronics,West,228,204,47,202.78,38.33,1,Cloudy,0,35.11,Winter,411,20.1
2022-08-15,S002,P0014,Furniture,South,341,136,84,147.48,16.08,1,Cloudy,1,20.0,Autumn,220,9.69
2022-08-15,S002,P0015,Clothing,South,213,91,159,110.53,64.99,1,Cloudy,1,63.63,Spring,390,41.38
2022-08-15,S002,P0016,Electronics,East,153,132,155,133.72,77.48,1,Cloudy,1,76.71,Winter,366,56.71
2022-08-15,S002,P0017,Groceries,West,127,19,186,14.27,34.74,1,Cloudy,0,36.14,Winter,225,23.24
2022-08-15,S002,P0018,Clothing,East,238,201,53,198.39,68.06,1,Snowy,1,64.32,Summer,428,42.31
2022-08-15,S002,P0019,Clothing,East,398,154,75,153.85,48.21,1,Sunny,1,43.99,Spring,393,34.53
2022-08-15,S002,P0020,Toys,East,498,39,30,40.92,48.38,1,Sunny,0,52.59,Summer,140,31.27
2022-08-15,S003,P0001,Toys,North,436,343,199,335.49,88.63,1,Sunny,0,84.18,Summer,510,52.08
2022-08-15,S003,P0002,Groceries,North,384,36,138,30.88,18.12,1,Rainy,1,17.24,Summer,99,12.43
2022-08-15,S003,P0003,Furniture,North,248,185,197,201.32,85.61,1,Sunny,0,89.81,Summer,397,58.27
2022-08-15,S003,P0004,Toys,South,159,97,36,112.39,53.15,1,Snowy,0,50.48,Spring,302,31.98
2022-08-15,S003,P0005,Groceries,South,478,185,67,202.75,34.84,0,Snowy,0,35.28,Winter,420,20.66
2022-08-15,S003,P0006,Furniture,West,472,299,21,301.99,17.16,1,Sunny,0,21.03,Spring,378,11.2
2022-08-15,S003,P0007,Clothing,South,301,29,53,30.92,13.15,0,Rainy,0,17.84,Winter,168,7.83
2022-08-15,S003,P0008,Toys,West,403,149,86,142.9,33.03,0,Snowy,0,33.88,Autumn,333,19.92
2022-08-15,S003,P0009,Toys,East,469,177,91,180.9,44.78,1,Cloudy,1,44.7,Autumn,393,25.51
2022-08-15,S003,P0010,Clothing,East,139,78,42,80.86,39.57,1,Sunny,1,39.65,Autumn,222,22.9
2022-08-15,S003,P0011,Groceries,North,312,113,148,121.13,89.58,1,Snowy,0,85.95,Spring,231,55.04
2022-08-15,S003,P0012,Groceries,North,72,14,44,16.94,45.05,0,Cloudy,0,45.1,Autumn,226,30.92
2022-08-15,S003,P0013,Toys,East,379,154,41,145.8,99.02,1,Sunny,0,95.79,Autumn,445,59.89
2022-08-15,S003,P0014,Electronics,South,172,33,58,41.82,29.63,1,Cloudy,0,26.83,Winter,321,17.03
2022-08-15,S003,P0015,Electronics,South,203,109,45,118.1,15.91,1,Cloudy,1,13.62,Summer,285,12.72
2022-08-15,S003,P0016,Groceries,East,242,140,188,153.54,87.3,1,Rainy,0,83.91,Winter,241,58.84
2022-08-15,S003,P0017,Clothing,East,151,143,160,144.39,51.15,1,Sunny,1,53.3,Autumn,334,36.12
2022-08-15,S003,P0018,Furniture,West,372,42,51,59.42,13.66,0,Snowy,0,14.52,Winter,154,10.71
2022-08-15,S003,P0019,Groceries,West,213,184,60,191.59,50.03,0,Sunny,0,49.86,Autumn,269,30.91
2022-08-15,S003,P0020,Groceries,West,153,137,129,137.92,16.65,1,Rainy,0,13.15,Summer,277,8.67
2022-08-15,S004,P0001,Toys,North,97,74,55,91.82,48.02,1,Sunny,1,50.24,Winter,275,27.35
2022-08-15,S004,P0002,Toys,South,199,164,21,169.13,79.32,1,Snowy,0,77.23,Winter,381,55.58
2022-08-15,S004,P0003,Furniture,East,138,21,111,39.59,24.31,0,Sunny,1,27.58,Winter,227,17.91
2022-08-15,S004,P0004,Toys,North,369,152,84,155.33,49.11,0,Rainy,0,50.07,Summer,254,36.35
2022-08-15,S004,P0005,Toys,South,205,59,59,61.83,32.7,1,Rainy,0,30.46,Summer,217,22.32
2022-08-15,S004,P0006,Furniture,West,285,279,64,292.58,46.26,1,Cloudy,0,45.41,Summer,478,27.49
2022-08-15,S004,P0007,Groceries,West,107,100,172,119.66,16.31,0,Snowy,1,19.14,Winter,221,12.12
2022-08-15,S004,P0008,Electronics,West,228,89,153,97.76,46.53,1,Cloudy,1,41.99,Winter,153,33.86
2022-08-15,S004,P0009,Groceries,West,164,127,22,138.58,58.07,0,Snowy,0,57.46,Autumn,289,39.19
2022-08-15,S004,P0010,Furniture,North,123,112,174,110.34,65.0,1,Cloudy,0,63.27,Summer,230,40.17
2022-08-15,S004,P0011,Electronics,West,427,107,74,104.96,24.85,0,Rainy,0,28.95,Spring,272,19.62
2022-08-15,S004,P0012,Electronics,South,111,82,154,93.49,46.76,1,Sunny,0,47.66,Autumn,323,24.9
2022-08-15,S004,P0013,Furniture,North,372,188,196,190.84,69.23,1,Rainy,0,70.25,Summer,241,53.94
2022-08-15,S004,P0014,Groceries,South,309,53,135,45.13,95.61,1,Sunny,1,93.87,Spring,177,65.5
2022-08-15,S004,P0015,Toys,North,373,320,69,333.63,50.39,1,Cloudy,1,48.29,Summer,515,33.64
2022-08-15,S004,P0016,Clothing,East,204,141,199,142.22,67.01,1,Cloudy,1,65.52,Autumn,232,50.76
2022-08-15,S004,P0017,Electronics,North,127,27,47,26.99,28.02,0,Sunny,1,29.3,Winter,317,17.67
2022-08-15,S004,P0018,Clothing,East,64,22,158,28.94,48.47,1,Rainy,0,51.95,Winter,101,36.46
2022-08-15,S004,P0019,Furniture,North,116,95,43,92.66,81.14,1,Sunny,1,81.64,Spring,287,50.2
2022-08-15,S004,P0020,Groceries,West,265,35,155,50.72,25.93,1,Snowy,0,26.15,Summer,154,13.98
2022-08-15,S005,P0001,Furniture,North,230,123,39,134.43,20.34,0,Snowy,0,16.05,Winter,355,12.71
2022-08-15,S005,P0002,Groceries,South,397,84,199,78.93,62.84,1,Cloudy,1,60.24,Autumn,314,49.78
2022-08-15,S005,P0003,Furniture,North,276,253,151,267.24,43.5,1,Sunny,1,39.02,Autumn,318,29.33
2022-08-15,S005,P0004,Groceries,West,204,121,130,111.62,96.16,1,Snowy,0,91.64,Summer,281,68.94
2022-08-15,S005,P0005,Clothing,West,248,15,183,32.55,83.99,0,Snowy,1,81.18,Autumn,168,55.93
2022-08-15,S005,P0006,Toys,West,424,177,38,188.09,25.18,1,Rainy,1,27.67,Spring,427,15.01
2022-08-15,S005,P0007,Toys,South,492,180,189,187.48,70.55,0,Cloudy,0,70.21,Summer,336,47.22
2022-08-15,S005,P0008,Groceries,North,100,2,49,12.39,10.33,1,Snowy,1,9.53,Spring,174,7.16
2022-08-15,S005,P0009,Toys,North,398,104,51,114.8,51.29,1,Rainy,0,51.8,Autumn,315,34.27
2022-08-15,S005,P0010,Clothing,South,127,70,171,66.14,57.2,0,Sunny,0,54.11,Spring,146,37.99
2022-08-15,S005,P0011,Groceries,East,143,137,120,156.11,95.14,1,Rainy,0,90.77,Summer,199,63.25
2022-08-15,S005,P0012,Groceries,West,103,30,73,36.63,76.42,1,Sunny,0,79.48,Winter,307,48.22
2022-08-15,S005,P0013,Toys,East,228,45,157,42.96,63.91,1,Cloudy,1,66.09,Summer,249,37.97
2022-08-15,S005,P0014,Toys,East,291,239,61,248.93,40.11,0,Cloudy,0,39.56,Winter,361,30.9
2022-08-15,S005,P0015,Electronics,North,68,22,165,39.86,14.23,1,Snowy,1,18.22,Spring,268,9.76
2022-08-15,S005,P0016,Electronics,East,196,113,33,119.58,82.18,1,Sunny,0,79.45,Autumn,405,54.88
2022-08-15,S005,P0017,Clothing,East,390,155,165,148.1,90.6,1,Rainy,1,87.38,Spring,290,61.2
2022-08-15,S005,P0018,Furniture,West,290,152,161,164.02,15.73,1,Cloudy,1,18.37,Spring,232,12.23
2022-08-15,S005,P0019,Groceries,North,176,2,106,6.23,30.35,0,Rainy,0,34.99,Autumn,54,20.05
2022-08-15,S005,P0020,Electronics,North,187,161,106,172.21,55.43,1,Cloudy,1,55.01,Summer,240,37.07
2022-08-16,S001,P0001,Electronics,South,348,129,96,124.3,70.95,1,Rainy,1,72.86,Autumn,327,49.55
2022-08-16,S001,P0002,Furniture,East,177,129,185,119.49,60.89,0,Cloudy,1,61.17,Winter,277,47.16
2022-08-16,S001,P0003,Furniture,South,373,241,78,245.41,23.49,1,Rainy,0,28.27,Winter,424,14.27
2022-08-16,S001,P0004,Groceries,South,484,76,152,67.5,48.96,0,Rainy,1,45.78,Spring,345,31.78
2022-08-16,S001,P0005,Electronics,North,225,201,66,194.5,80.4,1,Snowy,1,78.61,Spring,410,56.38
2022-08-16,S001,P0006,Clothing,East,441,361,84,370.51,58.36,1,Rainy,1,59.69,Autumn,580,34.81
2022-08-16,S001,P0007,Electronics,South,410,155,66,163.75,63.72,1,Sunny,0,68.19,Winter,433,32.1
2022-08-16,S001,P0008,Electronics,West,249,247,36,258.82,54.29,1,Sunny,1,55.53,Spring,486,33.32
2022-08-16,S001,P0009,Groceries,East,235,15,118,23.3,80.02,1,Sunny,0,77.17,Winter,281,58.04
2022-08-16,S001,P0010,Electronics,North,95,87,148,103.87,25.29,1,Snowy,0,29.18,Summer,296,18.78
2022-08-16,S001,P0011,Furniture,East,287,92,151,86.54,93.48,1,Sunny,1,88.84,Spring,240,46.96
2022-08-16,S001,P0012,Toys,West,149,35,143,29.14,27.55,1,Snowy,0,31.17,Summer,170,19.4
2022-08-16,S001,P0013,Toys,South,84,65,116,65.28,79.3,1,Snowy,1,75.39,Summer,330,39.76
2022-08-16,S001,P0014,Furniture,South,476,168,170,183.64,70.89,1,Sunny,1,70.96,Spring,384,51.79
2022-08-16,S001,P0015,Furniture,East,131,90,23,105.14,48.28,1,Rainy,0,44.49,Winter,203,38.47
2022-08-16,S001,P0016,Electronics,South,329,181,94,187.37,30.37,0,Rainy,1,30.14,Summer,348,23.69
2022-08-16,S001,P0017,Furniture,South,165,32,108,34.64,96.4,1,Rainy,0,92.1,Spring,239,71.61
2022-08-16,S001,P0018,Furniture,West,490,284,90,291.02,38.03,1,Cloudy,1,36.64,Spring,524,23.49
2022-08-16,S001,P0019,Furniture,South,223,28,74,45.3,84.11,1,Rainy,0,81.17,Winter,191,44.99
2022-08-16,S001,P0020,Toys,North,437,348,106,363.31,13.05,1,Sunny,1,15.02,Winter,621,8.36
2022-08-16,S002,P0001,Clothing,North,166,35,196,52.19,80.92,1,Snowy,1,79.15,Autumn,243,55.35
2022-08-16,S002,P0002,Toys,West,285,3,43,6.65,48.12,1,Rainy,1,47.01,Autumn,139,36.82
2022-08-16,S002,P0003,Electronics,West,357,18,25,10.88,26.43,1,Snowy,1,29.17,Winter,107,21.02
2022-08-16,S002,P0004,Groceries,West,286,3,39,-3.75,83.47,1,Rainy,0,79.64,Summer,213,57.43
2022-08-16,S002,P0005,Furniture,South,67,22,36,24.8,82.21,1,Sunny,0,77.41,Autumn,262,58.83
2022-08-16,S002,P0006,Clothing,West,324,64,143,70.87,36.66,1,Sunny,1,38.43,Winter,138,28.51
2022-08-16,S002,P0007,Furniture,South,184,14,85,19.24,75.23,1,Rainy,0,76.97,Autumn,227,37.66
2022-08-16,S002,P0008,Clothing,East,489,333,121,333.67,84.05,1,Sunny,1,87.99,Spring,534,44.98
2022-08-16,S002,P0009,Groceries,East,165,115,79,117.74,80.81,1,Sunny,0,77.13,Summer,259,61.38
2022-08-16,S002,P0010,Electronics,East,309,192,126,203.36,55.65,1,Sunny,1,51.56,Spring,427,34.4
2022-08-16,S002,P0011,Electronics,East,134,21,62,24.16,20.83,1,Snowy,1,20.91,Autumn,237,13.57
2022-08-16,S002,P0012,Toys,North,289,264,198,283.52,54.31,1,Sunny,0,57.38,Autumn,359,36.21
2022-08-16,S002,P0013,Toys,North,229,158,198,158.41,15.01,1,Cloudy,0,12.41,Winter,412,11.72
2022-08-16,S002,P0014,Electronics,East,327,12,101,12.95,26.36,1,Sunny,0,22.16,Winter,199,19.49
2022-08-16,S002,P0015,Groceries,East,232,67,70,77.17,89.6,0,Snowy,0,89.91,Summer,331,52.62
2022-08-16,S002,P0016,Clothing,East,108,0,138,7.44,31.66,1,Sunny,1,35.44,Spring,259,17.03
2022-08-16,S002,P0017,Toys,West,333,226,26,221.36,72.71,1,Rainy,1,69.22,Winter,307,37.35
2022-08-16,S002,P0018,Toys,East,284,132,163,139.07,81.27,1,Rainy,1,76.46,Winter,278,44.11
2022-08-16,S002,P0019,Clothing,West,378,303,71,309.26,44.57,1,Rainy,0,47.68,Summer,516,22.83
2022-08-16,S002,P0020,Toys,North,444,409,127,408.09,90.32,1,Sunny,1,88.08,Autumn,614,57.38
2022-08-16,S003,P0001,Toys,East,152,28,41,18.72,79.69,0,Rainy,1,77.46,Spring,221,41.43
2022-08-16,S003,P0002,Furniture,South,342,228,137,234.82,37.65,1,Rainy,0,41.02,Spring,293,19.19
2022-08-16,S003,P0003,Groceries,South,293,247,67,254.51,79.32,1,Sunny,0,79.1,Summer,314,56.22
2022-08-16,S003,P0004,Furniture,East,114,47,60,66.59,78.45,1,Sunny,0,79.1,Autumn,232,57.66
2022-08-16,S003,P0005,Furniture,North,429,364,153,374.46,14.32,1,Cloudy,1,13.84,Winter,647,10.13
2022-08-16,S003,P0006,Furniture,East,435,382,132,387.72,68.51,1,Sunny,0,68.94,Winter,639,52.18
2022-08-16,S003,P0007,Electronics,North,130,76,159,69.94,12.0,1,Snowy,1,12.91,Winter,372,9.43
2022-08-16,S003,P0008,Clothing,South,57,8,144,11.25,16.55,1,Cloudy,1,21.53,Autumn,305,12.74
2022-08-16,S003,P0009,Clothing,West,453,451,70,458.26,78.83,1,Cloudy,0,80.66,Spring,575,43.77
2022-08-16,S003,P0010,Furniture,East,298,188,88,182.96,79.17,1,Sunny,0,76.71,Spring,435,54.49
2022-08-16,S003,P0011,Groceries,North,252,164,172,178.98,73.18,1,Cloudy,0,74.51,Autumn,214,53.76
2022-08-16,S003,P0012,Groceries,North,349,214,86,233.23,17.91,1,Rainy,1,20.56,Winter,453,10.19
2022-08-16,S003,P0013,Furniture,East,206,57,96,69.29,51.64,1,Rainy,1,53.14,Winter,231,29.86
2022-08-16,S003,P0014,Groceries,North,289,168,147,182.43,26.01,0,Snowy,0,29.39,Spring,421,15.88
2022-08-16,S003,P0015,Clothing,South,381,37,147,51.34,14.03,1,Cloudy,1,14.18,Winter,335,8.22
2022-08-16,S003,P0016,Clothing,South,310,233,69,241.8,99.89,1,Cloudy,0,103.87,Autumn,320,79.26
2022-08-16,S003,P0017,Groceries,East,125,36,76,55.26,14.53,0,Cloudy,1,17.63,Spring,305,10.44
2022-08-16,S003,P0018,Groceries,East,138,41,188,55.64,56.56,1,Cloudy,0,56.09,Winter,135,44.99
2022-08-16,S003,P0019,Clothing,East,233,70,178,77.3,35.41,1,Rainy,0,37.48,Spring,305,25.77
2022-08-16,S003,P0020,Groceries,West,308,4,61,13.41,79.06,1,Cloudy,0,75.75,Autumn,134,60.17
2022-08-16,S004,P0001,Electronics,North,198,17,146,15.78,27.77,1,Sunny,0,25.26,Spring,195,14.07
2022-08-16,S004,P0002,Furniture,West,158,131,138,138.95,83.24,1,Sunny,1,79.06,Spring,212,50.55
2022-08-16,S004,P0003,Electronics,South,105,5,196,12.2,85.34,1,Snowy,1,82.11,Summer,190,44.66
2022-08-16,S004,P0004,Groceries,South,216,208,34,214.22,52.89,1,Cloudy,0,57.27,Summer,375,31.58
2022-08-16,S004,P0005,Clothing,East,397,213,84,222.16,12.13,0,Sunny,0,14.08,Autumn,302,9.45
2022-08-16,S004,P0006,Toys,South,136,120,157,120.17,35.81,1,Rainy,1,37.56,Autumn,353,28.62
2022-08-16,S004,P0007,Electronics,North,117,40,60,47.37,70.76,1,Snowy,1,65.89,Winter,280,50.64
2022-08-16,S004,P0008,Electronics,North,129,103,36,117.49,80.76,1,Rainy,0,80.66,Winter,387,41.53
2022-08-16,S004,P0009,Toys,West,447,221,60,232.76,22.53,1,Cloudy,1,21.71,Winter,508,11.41
2022-08-16,S004,P0010,Clothing,West,139,50,117,48.16,71.69,1,Rainy,1,75.6,Summer,315,39.21
2022-08-16,S004,P0011,Groceries,South,363,48,63,62.78,47.69,0,Snowy,1,44.52,Summer,171,31.31
2022-08-16,S004,P0012,Groceries,West,421,265,97,268.05,67.63,1,Cloudy,1,64.89,Winter,425,51.4
2022-08-16,S004,P0013,Furniture,West,166,118,180,131.33,97.24,1,Rainy,1,94.05,Summer,270,63.17
2022-08-16,S004,P0014,Electronics,South,213,8,56,2.16,30.01,0,Cloudy,1,27.5,Summer,160,17.66
2022-08-16,S004,P0015,Clothing,West,309,267,60,283.71,86.95,1,Cloudy,0,88.81,Winter,390,61.69
2022-08-16,S004,P0016,Toys,West,276,90,31,108.07,30.06,1,Cloudy,1,31.17,Winter,303,15.09
2022-08-16,S004,P0017,Furniture,West,464,174,169,190.85,59.6,1,Sunny,0,63.5,Autumn,440,39.42
2022-08-16,S004,P0018,Furniture,North,248,144,154,158.25,24.87,1,Snowy,1,23.91,Summer,307,15.29
2022-08-16,S004,P0019,Toys,East,196,184,134,199.5,87.98,1,Cloudy,0,87.23,Summer,356,47.82
2022-08-16,S004,P0020,Electronics,South,331,229,27,235.96,21.66,1,Rainy,1,21.8,Summer,335,17.3
2022-08-16,S005,P0001,Clothing,East,230,195,33,197.99,61.06,1,Sunny,1,58.45,Autumn,318,33.32
2022-08-16,S005,P0002,Furniture,East,61,58,40,48.56,74.87,1,Snowy,0,76.05,Winter,190,59.62
2022-08-16,S005,P0003,Groceries,West,201,132,131,122.63,51.86,1,Cloudy,1,53.61,Summer,419,30.28
2022-08-16,S005,P0004,Clothing,West,290,76,78,86.48,71.18,0,Cloudy,1,73.28,Summer,298,38.44
2022-08-16,S005,P0005,Toys,East,331,121,157,123.77,39.74,1,Sunny,1,42.47,Spring,249,28.55
2022-08-16,S005,P0006,Groceries,West,491,306,80,306.91,32.88,1,Sunny,1,37.88,Summer,563,23.31
2022-08-16,S005,P0007,Electronics,West,169,30,70,37.04,33.47,1,Rainy,0,33.58,Autumn,209,24.64
2022-08-16,S005,P0008,Clothing,North,81,77,56,79.41,25.46,1,Sunny,0,28.53,Autumn,219,14.35
2022-08-16,S005,P0009,Clothing,West,446,260,197,255.96,38.38,1,Cloudy,0,36.59,Spring,505,29.63
2022-08-16,S005,P0010,Clothing,South,441,194,63,193.32,99.63,1,Snowy,1,103.07,Autumn,488,62.74
2022-08-16,S005,P0011,Furniture,South,92,30,130,30.5,54.86,1,Cloudy,1,49.86,Summer,129,36.08
2022-08-16,S005,P0012,Groceries,West,209,37,173,52.91,96.62,0,Sunny,0,95.95,Summer,115,67.39
2022-08-16,S005,P0013,Clothing,North,351,212,58,226.43,83.39,1,Rainy,1,86.54,Summer,484,64.48
2022-08-16,S005,P0014,Groceries,South,188,39,170,35.84,73.94,1,Cloudy,0,76.32,Autumn,169,38.74
2022-08-16,S005,P0015,Groceries,East,190,125,58,121.47,81.17,1,Rainy,1,85.7,Spring,184,55.18
2022-08-16,S005,P0016,Toys,North,368,143,113,152.95,35.49,0,Cloudy,0,35.92,Spring,347,20.19
2022-08-16,S005,P0017,Clothing,East,384,152,21,150.35,12.71,1,Snowy,0,17.52,Autumn,318,9.99
2022-08-16,S005,P0018,Furniture,South,205,172,157,174.34,25.17,1,Snowy,0,28.98,Winter,454,12.69
2022-08-16,S005,P0019,Furniture,West,426,296,134,304.1,63.97,1,Sunny,0,67.92,Summer,488,45.08
2022-08-16,S005,P0020,Groceries,West,358,165,38,175.03,49.27,1,Cloudy,0,52.76,Winter,274,25.97
2022-08-17,S001,P0001,Clothing,West,404,248,34,265.98,25.53,1,Cloudy,1,27.14,Winter,533,12.8
2022-08-17,S001,P0002,Toys,North,436,351,106,344.61,39.45,1,Cloudy,0,44.09,Winter,559,23.4
2022-08-17,S001,P0003,Toys,East,335,196,63,214.23,43.07,1,Rainy,0,46.69,Summer,394,31.91
2022-08-17,S001,P0004,Clothing,West,495,475,39,473.48,71.59,1,Rainy,1,72.61,Winter,584,42.15
2022-08-17,S001,P0005,Groceries,West,208,100,129,100.26,46.56,0,Cloudy,1,47.89,Autumn,207,36.7
2022-08-17,S001,P0006,Toys,North,151,107,178,112.23,96.67,1,Rainy,0,98.66,Summer,325,66.16
2022-08-17,S001,P0007,Toys,West,354,262,96,260.72,93.58,1,Snowy,1,90.16,Autumn,485,71.48
2022-08-17,S001,P0008,Clothing,East,422,330,47,330.44,44.88,1,Cloudy,0,41.33,Autumn,424,31.29
2022-08-17,S001,P0009,Furniture,North,266,193,57,193.04,46.72,1,Cloudy,1,45.7,Autumn,366,33.53
2022-08-17,S001,P0010,Electronics,East,487,459,87,469.12,84.93,1,Snowy,0,83.21,Summer,534,49.96
2022-08-17,S001,P0011,Furniture,East,135,12,161,7.87,65.6,1,Sunny,1,70.05,Summer,163,44.64
2022-08-17,S001,P0012,Clothing,South,433,94,114,95.06,85.63,1,Snowy,1,85.65,Autumn,194,68.3
2022-08-17,S001,P0013,Furniture,North,221,18,190,34.83,42.55,1,Snowy,1,39.78,Spring,231,26.16
2022-08-17,S001,P0014,Groceries,West,160,102,82,113.68,25.09,1,Snowy,0,24.4,Winter,203,14.48
2022-08-17,S001,P0015,Furniture,West,420,388,33,402.48,23.88,1,Snowy,0,24.52,Summer,646,14.52
2022-08-17,S001,P0016,Electronics,East,236,155,112,148.45,67.54,0,Cloudy,0,63.71,Autumn,255,48.35
2022-08-17,S001,P0017,Toys,South,345,155,171,161.66,55.87,1,Rainy,0,57.36,Summer,335,29.95
2022-08-17,S001,P0018,Furniture,South,75,7,72,24.76,62.3,0,Sunny,1,61.73,Autumn,70,46.73
2022-08-17,S001,P0019,Toys,West,409,9,67,23.95,70.14,1,Cloudy,0,66.46,Spring,235,39.11
2022-08-17,S001,P0020,Electronics,West,467,128,81,126.04,33.19,1,Rainy,1,37.2,Spring,382,22.47
2022-08-17,S002,P0001,Groceries,West,461,348,58,347.07,47.9,1,Sunny,1,49.94,Autumn,630,25.66
2022-08-17,S002,P0002,Toys,West,492,228,97,235.73,57.03,1,Sunny,0,59.65,Autumn,496,34.35
2022-08-17,S002,P0003,Groceries,North,356,170,122,189.42,36.26,0,Snowy,0,40.03,Spring,220,20.72
2022-08-17,S002,P0004,Toys,North,269,209,46,207.53,73.36,1,Rainy,0,78.25,Spring,443,51.28
2022-08-17,S002,P0005,Clothing,North,485,354,21,363.57,31.91,1,Sunny,1,31.46,Autumn,548,21.62
2022-08-17,S002,P0006,Electronics,East,67,30,68,33.94,84.13,0,Snowy,1,80.79,Winter,319,49.36
2022-08-17,S002,P0007,Groceries,East,143,2,47,6.97,87.22,1,Sunny,1,88.08,Summer,229,66.03
2022-08-17,S002,P0008,Groceries,West,367,69,83,73.02,14.38,1,Snowy,0,16.16,Summer,344,11.36
2022-08-17,S002,P0009,Furniture,North,456,412,70,407.3,23.72,1,Sunny,0,25.6,Spring,475,15.91
2022-08-17,S002,P0010,Clothing,West,216,40,74,50.25,87.86,1,Cloudy,0,88.79,Summer,335,45.47
2022-08-17,S002,P0011,Groceries,South,237,172,123,182.84,72.86,1,Snowy,0,74.87,Winter,468,51.86
2022-08-17,S002,P0012,Groceries,East,289,203,150,212.68,88.63,1,Rainy,1,90.08,Winter,439,70.76
2022-08-17,S002,P0013,Electronics,East,145,121,51,131.57,35.85,0,Cloudy,1,39.0,Winter,251,27.89
2022-08-17,S002,P0014,Toys,East,85,42,54,34.88,65.32,1,Rainy,1,61.44,Winter,94,36.14
2022-08-17,S002,P0015,Clothing,North,167,127,36,126.38,48.59,1,Snowy,1,45.19,Autumn,274,28.38
2022-08-17,S002,P0016,Clothing,North,305,94,152,85.07,37.87,0,Cloudy,1,39.12,Winter,183,22.99
2022-08-17,S002,P0017,Furniture,South,289,37,60,38.86,51.21,1,Snowy,0,51.98,Autumn,175,31.0
2022-08-17,S002,P0018,Groceries,East,68,24,38,40.14,67.85,0,Snowy,0,64.41,Summer,198,41.68
2022-08-17,S002,P0019,Furniture,East,443,317,196,307.26,12.3,0,Sunny,1,8.83,Spring,560,8.68
2022-08-17,S002,P0020,Toys,North,344,343,71,355.45,13.25,1,Snowy,0,14.11,Spring,554,7.22
2022-08-17,S003,P0001,Electronics,South,247,73,107,76.0,31.18,0,Sunny,1,32.97,Summer,340,18.59
2022-08-17,S003,P0002,Clothing,North,304,109,115,114.04,94.59,1,Snowy,1,91.11,Spring,253,66.34
2022-08-17,S003,P0003,Clothing,East,434,21,105,18.34,16.75,1,Sunny,0,16.42,Winter,79,8.64
2022-08-17,S003,P0004,Toys,East,441,113,51,110.09,85.26,1,Snowy,0,83.26,Summer,256,57.8
2022-08-17,S003,P0005,Furniture,East,61,8,21,7.83,10.24,1,Sunny,0,7.25,Spring,141,6.97
2022-08-17,S003,P0006,Toys,West,266,196,105,196.43,61.2,1,Rainy,1,65.44,Winter,266,33.81
2022-08-17,S003,P0007,Groceries,East,193,121,53,111.65,50.72,1,Rainy,0,46.57,Autumn,391,38.91
2022-08-17,S003,P0008,Groceries,South,368,308,132,310.53,25.01,1,Cloudy,0,28.67,Summer,382,17.44
2022-08-17,S003,P0009,Groceries,North,474,6,37,4.74,26.12,1,Cloudy,1,26.69,Summer,157,13.94
2022-08-17,S003,P0010,Furniture,South,236,169,136,173.35,57.71,0,Cloudy,1,62.1,Winter,340,36.23
2022-08-17,S003,P0011,Groceries,East,375,282,170,272.36,87.77,1,Rainy,0,92.25,Winter,503,69.55
