date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,conversion_rate,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2022-03-02,S002,P0020,Electronics,West,407,100,64,117.25,81.66,1,Snowy,0,80.87,Summer,286,64.48,17.179999999999993,0.2103845211854028,0.8456659619450317,0.24509803921568626,0.789999999999992,0.0,0.0,0.34843205574912894,0.8085148514851485,307,0.7009803921568627,2,3,0
2022-03-02,S003,P0001,Furniture,North,156,107,92,125.71,50.63,1,Snowy,0,54.92,Summer,320,35.33,15.300000000000004,0.30219237606162364,0.8444479520164154,0.6815286624203821,-4.289999999999999,0.0,0.0,0.3333333333333333,0.4687962962962963,49,2.038216560509554,2,3,0
2022-03-02,S003,P0002,Toys,North,440,82,72,96.59,20.73,1,Sunny,0,21.18,Winter,214,11.88,8.85,0.426917510853835,0.8402500256173788,0.18594104308390022,-0.4499999999999993,0.0,0.0,0.3813953488372093,0.2497590361445783,358,0.4852607709750567,2,3,0
2022-03-02,S003,P0003,Furniture,South,419,17,179,12.38,22.08,1,Sunny,0,18.93,Winter,195,13.71,8.369999999999997,0.3790760869565217,1.2705530642750373,0.04047619047619048,3.1499999999999986,0.0,0.0,0.08673469387755102,1.2266666666666666,402,0.4642857142857143,2,3,0
2022-03-02,S003,P0004,Groceries,East,231,76,35,87.93,94.54,0,Snowy,1,91.38,Spring,263,65.49,29.05000000000001,0.3072773429236303,0.8546047453052963,0.3275862068965517,3.160000000000011,94.54,7185.040000000001,0.2878787878787879,1.2277922077922079,155,1.1336206896551724,2,3,0
2022-03-02,S003,P0005,Electronics,West,108,18,166,36.93,82.26,1,Cloudy,1,85.67,Spring,231,42.75,39.510000000000005,0.4803063457330416,0.4745583970471922,0.1651376146788991,-3.4099999999999966,0.0,0.0,0.07758620689655173,4.329473684210527,90,2.1192660550458715,2,3,0
2022-03-02,S003,P0006,Electronics,East,121,6,80,6.25,25.9,1,Cloudy,0,28.34,Spring,128,16.46,9.439999999999998,0.3644787644787644,0.8275862068965517,0.04918032786885246,-2.4400000000000013,0.0,0.0,0.046511627906976744,3.6999999999999997,115,1.0491803278688525,2,3,0
2022-03-02,S003,P0007,Electronics,West,317,242,56,241.83,63.48,0,Snowy,0,67.95,Summer,528,44.95,18.529999999999994,0.29190296156269685,0.9965819709261623,0.7610062893081762,-4.470000000000006,63.48,15362.16,0.45746691871455575,0.26123456790123456,75,1.6603773584905661,2,3,0
2022-03-02,S003,P0008,Clothing,East,291,223,151,242.51,87.03,1,Cloudy,0,85.23,Winter,318,45.6,41.43,0.4760427438814202,0.9157734795285615,0.7636986301369864,1.7999999999999972,0.0,0.0,0.6990595611285266,0.3885267857142857,68,1.0890410958904109,2,3,0
2022-03-02,S003,P0009,Furniture,West,480,8,106,15.65,29.84,1,Cloudy,0,30.84,Winter,163,16.0,13.84,0.46380697050938335,0.48048048048048053,0.016632016632016633,-1.0,0.0,0.0,0.04878048780487805,3.3155555555555556,472,0.3388773388773389,2,3,0
2022-03-02,S003,P0010,Groceries,South,89,26,57,44.87,83.35,1,Cloudy,1,88.13,Autumn,235,61.1,22.249999999999993,0.26694661067786435,0.5668192718552431,0.28888888888888886,-4.780000000000001,0.0,0.0,0.11016949152542373,3.087037037037037,63,2.611111111111111,2,3,0
2022-03-02,S003,P0011,Electronics,West,166,56,124,69.97,14.2,1,Rainy,0,10.34,Winter,137,9.75,4.449999999999999,0.3133802816901408,0.7890658024517402,0.33532934131736525,3.8599999999999994,0.0,0.0,0.4057971014492754,0.24912280701754386,110,0.8203592814371258,2,3,0
2022-03-02,S003,P0012,Electronics,North,118,83,188,102.16,70.47,1,Cloudy,1,69.55,Summer,138,50.29,20.18,0.28636299134383425,0.804575416828228,0.6974789915966386,0.9200000000000017,0.0,0.0,0.5971223021582733,0.8389285714285715,35,1.1596638655462186,2,3,0
2022-03-02,S003,P0013,Clothing,North,390,102,144,92.03,50.16,1,Cloudy,1,48.58,Winter,327,35.35,14.809999999999995,0.29525518341307805,1.0964205095130604,0.2608695652173913,1.5799999999999983,0.0,0.0,0.31097560975609756,0.4869902912621359,288,0.8363171355498721,2,3,0
2022-03-02,S003,P0014,Toys,East,215,200,55,201.35,82.24,1,Sunny,1,77.82,Spring,415,54.92,27.319999999999993,0.33219844357976647,0.9883864591055103,0.9259259259259259,4.420000000000002,0.0,0.0,0.4807692307692308,0.4091542288557214,15,1.9212962962962963,2,3,0
2022-03-02,S003,P0015,Toys,West,159,68,164,67.97,70.69,1,Snowy,1,70.82,Winter,262,36.15,34.54,0.48861225067194797,0.9859359141655792,0.425,-0.12999999999999545,0.0,0.0,0.2585551330798479,1.0244927536231885,91,1.6375,2,3,0
2022-03-02,S003,P0016,Clothing,West,192,28,60,37.73,36.8,1,Rainy,1,31.86,Spring,151,23.19,13.609999999999996,0.36983695652173904,0.7229537825974697,0.14507772020725387,4.939999999999998,0.0,0.0,0.18421052631578946,1.2689655172413792,164,0.7823834196891192,2,3,0
2022-03-02,S003,P0017,Groceries,North,195,14,157,32.38,94.19,1,Cloudy,0,97.21,Summer,177,56.47,37.72,0.40046714088544433,0.41941282204913116,0.07142857142857142,-3.019999999999996,0.0,0.0,0.07865168539325842,6.279333333333333,181,0.9030612244897959,2,3,0
2022-03-02,S003,P0018,Groceries,West,332,172,42,185.31,31.5,1,Rainy,0,33.79,Spring,248,24.29,7.210000000000001,0.22888888888888892,0.9231925285813966,0.5165165165165165,-2.289999999999999,0.0,0.0,0.6907630522088354,0.18208092485549132,160,0.7447447447447447,2,3,0
2022-03-02,S003,P0019,Toys,West,174,108,74,103.8,82.27,1,Cloudy,1,83.98,Winter,211,52.92,29.349999999999994,0.3567521575300838,1.0305343511450382,0.6171428571428571,-1.710000000000008,0.0,0.0,0.5094339622641509,0.7547706422018349,66,1.2057142857142857,2,3,0
2022-03-02,S003,P0020,Toys,East,450,242,131,237.69,95.64,0,Cloudy,0,95.32,Winter,469,69.76,25.879999999999995,0.27059807611877873,1.0138673593363778,0.5365853658536586,0.3200000000000074,95.64,23144.88,0.5148936170212766,0.39358024691358023,208,1.039911308203991,2,3,0
2022-03-02,S004,P0001,Toys,West,97,59,116,61.47,35.6,1,Rainy,1,31.61,Spring,271,20.72,14.880000000000003,0.4179775280898877,0.944453337602049,0.6020408163265306,3.990000000000002,0.0,0.0,0.21691176470588236,0.5933333333333334,38,2.7653061224489797,2,3,0
2022-03-02,S004,P0002,Toys,East,184,177,41,180.54,90.62,0,Sunny,1,91.6,Winter,470,65.24,25.38000000000001,0.28007062458618415,0.974991737358158,0.9567567567567568,-0.9799999999999898,90.62,16039.740000000002,0.37579617834394907,0.5091011235955056,7,2.5405405405405403,2,3,0
2022-03-02,S004,P0003,Clothing,South,278,84,27,91.97,78.25,1,Rainy,1,77.77,Winter,218,46.23,32.02,0.4092012779552716,0.9035172636334301,0.3010752688172043,0.480000000000004,0.0,0.0,0.3835616438356164,0.9205882352941176,194,0.7813620071684588,2,3,0
2022-03-02,S004,P0004,Groceries,South,217,69,71,62.91,40.51,1,Rainy,1,40.22,Summer,245,22.3,18.209999999999997,0.44951863737348796,1.0796432483179472,0.3165137614678899,0.28999999999999915,0.0,0.0,0.2804878048780488,0.5787142857142857,148,1.1238532110091743,2,3,0
2022-03-02,S004,P0005,Electronics,East,409,382,105,373.68,71.25,0,Rainy,1,73.48,Autumn,584,54.18,17.07,0.23957894736842106,1.0195366712928364,0.9317073170731708,-2.230000000000004,71.25,27217.5,0.652991452991453,0.1860313315926893,27,1.424390243902439,2,3,0
2022-03-02,S004,P0006,Furniture,West,345,267,183,258.69,78.82,1,Snowy,1,81.1,Autumn,472,53.5,25.319999999999993,0.32123826439989844,1.02814894682121,0.7716763005780347,-2.280000000000001,0.0,0.0,0.5644820295983086,0.29410447761194025,78,1.3641618497109826,2,3,0
2022-03-02,S004,P0007,Furniture,South,475,12,82,19.94,68.18,0,Snowy,1,72.19,Spring,172,43.57,24.610000000000007,0.3609562921677912,0.5730659025787965,0.025210084033613446,-4.009999999999991,68.18,818.1600000000001,0.06936416184971098,5.244615384615385,463,0.36134453781512604,2,3,0
2022-03-02,S004,P0008,Toys,South,399,95,24,88.63,16.62,1,Cloudy,0,11.93,Summer,159,11.93,4.690000000000001,0.28219013237063784,1.0599129755662167,0.2375,4.690000000000001,0.0,0.0,0.59375,0.173125,304,0.3975,2,3,0
2022-03-02,S004,P0009,Furniture,North,458,63,179,76.2,56.37,1,Sunny,1,51.71,Spring,244,44.36,12.009999999999998,0.2130565903849565,0.8160621761658031,0.13725490196078433,4.659999999999997,0.0,0.0,0.2571428571428571,0.88078125,395,0.5315904139433552,2,3,0
2022-03-02,S004,P0010,Electronics,North,327,99,182,99.46,40.96,1,Snowy,1,38.08,Autumn,241,30.64,10.32,0.251953125,0.9854668524785986,0.3018292682926829,2.8800000000000026,0.0,0.0,0.4090909090909091,0.4096,228,0.7347560975609756,2,3,0
2022-03-02,S004,P0011,Furniture,South,157,124,121,140.1,42.66,0,Cloudy,0,45.64,Summer,296,21.49,21.169999999999998,0.496249413970933,0.8788093550673282,0.7848101265822784,-2.980000000000004,42.66,5289.839999999999,0.4175084175084175,0.34128,33,1.8734177215189873,2,3,0
2022-03-02,S004,P0012,Groceries,East,266,132,165,147.45,30.01,1,Cloudy,0,26.95,Autumn,254,20.08,9.930000000000003,0.3308897034321894,0.8891882788817784,0.4943820224719101,3.0600000000000023,0.0,0.0,0.5176470588235295,0.22563909774436092,134,0.951310861423221,2,3,0
2022-03-02,S004,P0013,Groceries,North,361,76,71,93.25,87.25,1,Sunny,1,89.66,Autumn,280,44.61,42.64,0.4887106017191977,0.8063660477453581,0.20994475138121546,-2.4099999999999966,0.0,0.0,0.2704626334519573,1.1331168831168832,285,0.7734806629834254,2,3,0
2022-03-02,S004,P0014,Furniture,West,400,245,35,262.34,15.12,1,Rainy,0,14.72,Winter,448,9.67,5.449999999999999,0.3604497354497354,0.9303561935140884,0.6109725685785536,0.3999999999999986,0.0,0.0,0.5456570155902004,0.06146341463414634,155,1.1172069825436408,2,3,0
2022-03-02,S004,P0015,Groceries,South,82,33,47,26.6,15.06,1,Snowy,0,17.04,Summer,229,9.82,5.24,0.34794156706507307,1.1956521739130435,0.39759036144578314,-1.9799999999999986,0.0,0.0,0.14347826086956522,0.4429411764705882,49,2.7590361445783134,2,3,0
2022-03-02,S004,P0016,Clothing,West,389,367,114,385.22,23.12,0,Snowy,0,23.34,Summer,664,12.72,10.4,0.44982698961937717,0.9502356170058516,0.941025641025641,-0.21999999999999886,23.12,8485.04,0.5518796992481203,0.06282608695652174,22,1.7025641025641025,2,3,0
2022-03-02,S004,P0017,Electronics,East,72,48,55,58.71,89.99,0,Rainy,0,93.65,Summer,189,68.27,21.72,0.2413601511279031,0.8038854463238988,0.6575342465753424,-3.660000000000011,89.99,4319.5199999999995,0.25263157894736843,1.8365306122448979,24,2.589041095890411,2,3,0
2022-03-02,S004,P0018,Toys,West,295,48,200,62.61,37.98,1,Snowy,1,39.51,Autumn,114,22.46,15.519999999999996,0.40863612427593465,0.7545983335953467,0.16216216216216217,-1.5300000000000011,0.0,0.0,0.41739130434782606,0.7751020408163265,247,0.38513513513513514,2,3,0
2022-03-02,S004,P0019,Toys,South,407,386,42,384.64,13.88,1,Cloudy,1,12.42,Summer,478,7.77,6.110000000000001,0.4402017291066283,1.0009335131210455,0.946078431372549,1.4600000000000009,0.0,0.0,0.8058455114822547,0.0358656330749354,21,1.1715686274509804,2,3,0
2022-03-02,S004,P0020,Furniture,North,431,376,178,383.36,94.76,1,Cloudy,0,91.13,Winter,546,53.75,41.010000000000005,0.43277754326720136,0.9782495577063169,0.8703703703703703,3.6300000000000097,0.0,0.0,0.6873857404021938,0.2513527851458886,55,1.2638888888888888,2,3,0
2022-03-02,S005,P0001,Groceries,West,225,198,94,208.37,73.98,1,Rainy,0,76.32,Autumn,288,39.36,34.620000000000005,0.46796431467964317,0.945694225533744,0.8761061946902655,-2.339999999999989,0.0,0.0,0.6851211072664359,0.3717587939698493,27,1.2743362831858407,2,3,0
2022-03-02,S005,P0002,Toys,West,113,86,159,101.68,48.28,0,Cloudy,1,44.92,Winter,305,32.76,15.520000000000003,0.3214581607290804,0.8375535644721465,0.7543859649122807,3.3599999999999994,48.28,4152.08,0.28104575163398693,0.5549425287356322,27,2.675438596491228,2,3,0
2022-03-02,S005,P0003,Toys,East,430,199,150,206.59,16.83,0,Sunny,1,13.15,Spring,426,12.61,4.219999999999999,0.2507427213309566,0.9586203574353293,0.4617169373549884,3.679999999999998,16.83,3349.1699999999996,0.46604215456674475,0.08414999999999999,231,0.988399071925754,2,3,0
2022-03-02,S005,P0004,Electronics,West,277,138,119,128.89,33.1,1,Snowy,1,33.54,Autumn,399,23.3,9.8,0.2960725075528701,1.0624374470705984,0.49640287769784175,-0.4399999999999977,0.0,0.0,0.345,0.2381294964028777,139,1.435251798561151,2,3,0
2022-03-02,S005,P0005,Clothing,East,151,72,138,62.24,66.68,0,Rainy,0,63.85,Winter,358,39.36,27.320000000000007,0.40971805638872233,1.1385199240986716,0.47368421052631576,2.8300000000000054,66.68,4800.960000000001,0.20055710306406685,0.9134246575342466,79,2.3552631578947367,2,3,0
2022-03-02,S005,P0006,Electronics,West,220,118,59,110.85,42.58,1,Rainy,0,38.05,Summer,335,26.86,15.719999999999999,0.36918741193048377,1.0549843540455968,0.5339366515837104,4.530000000000001,0.0,0.0,0.35119047619047616,0.35781512605042015,102,1.5158371040723981,2,3,0
2022-03-02,S005,P0007,Electronics,West,367,136,23,149.0,65.51,1,Rainy,0,69.39,Autumn,224,39.37,26.140000000000008,0.3990230499160434,0.9066666666666666,0.3695652173913043,-3.8799999999999955,0.0,0.0,0.6044444444444445,0.47817518248175184,231,0.6086956521739131,2,3,0
2022-03-02,S005,P0008,Clothing,East,297,143,153,159.0,28.8,1,Rainy,0,31.9,Summer,305,22.24,6.560000000000002,0.22777777777777786,0.89375,0.4798657718120805,-3.099999999999998,0.0,0.0,0.4673202614379085,0.2,154,1.023489932885906,2,3,0
2022-03-02,S005,P0009,Furniture,East,351,257,143,274.24,14.61,1,Cloudy,0,15.91,Summer,551,8.83,5.779999999999999,0.39561943874058864,0.9337305624182531,0.7301136363636364,-1.3000000000000007,0.0,0.0,0.46557971014492755,0.056627906976744184,94,1.5653409090909092,2,3,0
2022-03-02,S005,P0010,Electronics,East,449,217,25,236.97,36.17,1,Sunny,1,34.53,Summer,417,22.2,13.970000000000002,0.3862316837157866,0.9118796486952137,0.4822222222222222,1.6400000000000006,0.0,0.0,0.5191387559808612,0.16591743119266056,232,0.9266666666666666,2,3,0
2022-03-02,S005,P0011,Toys,East,401,368,118,369.25,39.94,0,Snowy,1,44.68,Spring,528,21.9,18.04,0.4516775162744116,0.9939230249831195,0.9154228855721394,-4.740000000000002,39.94,14697.919999999998,0.6956521739130435,0.10823848238482384,33,1.3134328358208955,2,3,0
2022-03-02,S005,P0012,Electronics,North,81,12,137,2.31,69.46,1,Cloudy,0,64.72,Winter,285,48.16,21.299999999999997,0.3066513101065361,3.6253776435045317,0.14634146341463414,4.739999999999995,0.0,0.0,0.04195804195804196,5.343076923076922,69,3.475609756097561,2,3,0
2022-03-02,S005,P0013,Groceries,North,432,191,109,199.48,87.4,0,Cloudy,1,91.92,Summer,420,55.6,31.800000000000004,0.3638443935926774,0.9527134876296888,0.44110854503464203,-4.519999999999996,87.4,16693.4,0.45368171021377673,0.4552083333333334,241,0.9699769053117783,2,3,0
2022-03-02,S005,P0014,Toys,West,392,356,25,360.55,37.7,1,Snowy,0,35.18,Summer,452,25.67,12.030000000000001,0.31909814323607427,0.9846494260821462,0.905852417302799,2.520000000000003,0.0,0.0,0.7858719646799117,0.10560224089635856,36,1.1501272264631044,2,3,0
2022-03-02,S005,P0015,Clothing,East,477,178,67,179.81,73.79,1,Rainy,0,71.78,Autumn,290,52.56,21.230000000000004,0.28770836156660795,0.9844588241800786,0.3723849372384937,2.010000000000005,0.0,0.0,0.6116838487972509,0.4122346368715084,299,0.606694560669456,2,3,0
2022-03-02,S005,P0016,Groceries,West,198,24,89,37.32,29.27,1,Snowy,0,29.07,Summer,298,22.84,6.43,0.21967885206696275,0.6263048016701461,0.12060301507537688,0.1999999999999993,0.0,0.0,0.0802675585284281,1.1708,174,1.4974874371859297,2,3,0
2022-03-02,S005,P0017,Toys,South,163,65,50,73.08,54.42,1,Cloudy,0,56.54,Winter,363,37.43,16.990000000000002,0.31220139654538775,0.8774298056155507,0.39634146341463417,-2.1199999999999974,0.0,0.0,0.17857142857142858,0.8245454545454546,98,2.2134146341463414,2,3,0
2022-03-02,S005,P0018,Electronics,South,367,280,172,280.79,47.68,0,Cloudy,0,46.98,Summer,439,29.34,18.34,0.3846476510067114,0.9936477518719613,0.7608695652173914,0.7000000000000028,47.68,13350.4,0.6363636363636364,0.1696797153024911,87,1.1929347826086956,2,3,0
2022-03-02,S005,P0019,Clothing,West,274,187,65,179.16,92.14,1,Cloudy,0,95.52,Autumn,305,73.03,19.11,0.20740177990015193,1.0379662522202486,0.68,-3.3799999999999955,0.0,0.0,0.6111111111111112,0.4901063829787234,87,1.1090909090909091,2,3,0
2022-03-02,S005,P0020,Clothing,East,177,147,162,137.24,23.39,1,Rainy,0,22.01,Summer,239,16.99,6.400000000000002,0.27362120564343745,1.0633680555555556,0.8258426966292135,1.379999999999999,0.0,0.0,0.6125,0.15804054054054054,30,1.3426966292134832,2,3,0
2022-03-03,S001,P0001,Toys,South,304,36,44,31.54,14.01,0,Snowy,1,12.87,Autumn,261,9.43,4.58,0.3269093504639543,1.1063306699446835,0.1180327868852459,1.1400000000000006,14.01,504.36,0.13740458015267176,0.37864864864864867,268,0.8557377049180328,3,3,0
2022-03-03,S001,P0002,Groceries,South,400,309,152,308.85,65.73,1,Rainy,1,69.94,Spring,392,42.15,23.580000000000005,0.3587403012323141,0.9972567371308697,0.770573566084788,-4.209999999999994,0.0,0.0,0.7862595419847328,0.21203225806451614,91,0.9775561097256857,3,3,0
2022-03-03,S001,P0003,Electronics,South,388,242,173,250.97,73.31,1,Rainy,1,70.17,Autumn,331,37.26,36.050000000000004,0.4917473741645069,0.9604317974362028,0.622107969151671,3.1400000000000006,0.0,0.0,0.7289156626506024,0.3016872427983539,146,0.8508997429305912,3,3,0
2022-03-03,S001,P0004,Toys,West,477,40,121,33.78,27.47,1,Sunny,1,23.5,Autumn,292,20.27,7.199999999999999,0.2621041135784492,1.1500862564692351,0.08368200836820083,3.969999999999999,0.0,0.0,0.13651877133105803,0.6699999999999999,437,0.6108786610878661,3,3,0
2022-03-03,S001,P0005,Groceries,East,96,21,112,38.85,15.91,1,Cloudy,0,12.43,Spring,131,11.12,4.790000000000001,0.301068510370836,0.5269761606022585,0.21649484536082475,3.4800000000000004,0.0,0.0,0.1590909090909091,0.7231818181818181,75,1.3505154639175259,3,3,0
2022-03-03,S001,P0006,Electronics,South,405,52,47,64.34,74.14,1,Snowy,1,76.71,Winter,279,45.9,28.240000000000002,0.38090099811168066,0.7958371594735231,0.12807881773399016,-2.569999999999993,0.0,0.0,0.18571428571428572,1.398867924528302,353,0.687192118226601,3,3,0
2022-03-03,S001,P0007,Toys,North,187,165,118,177.56,83.06,1,Sunny,1,80.51,Spring,409,44.94,38.120000000000005,0.4589453407175536,0.9240591397849462,0.8776595744680851,2.549999999999997,0.0,0.0,0.4024390243902439,0.5003614457831326,22,2.175531914893617,3,3,0
2022-03-03,S001,P0008,Electronics,South,274,266,158,271.86,17.91,1,Cloudy,1,22.74,Winter,377,14.14,3.7699999999999996,0.2104969290898939,0.9748589020010261,0.9672727272727273,-4.829999999999998,0.0,0.0,0.7037037037037037,0.06707865168539326,8,1.3709090909090909,3,3,0
2022-03-03,S001,P0009,Electronics,East,89,8,91,20.71,45.12,1,Sunny,0,42.55,Autumn,115,25.02,20.099999999999998,0.4454787234042553,0.36849378166743435,0.08888888888888889,2.5700000000000003,0.0,0.0,0.06896551724137931,5.013333333333333,81,1.2777777777777777,3,3,0
2022-03-03,S001,P0010,Electronics,East,157,128,150,122.32,13.5,0,Snowy,1,11.55,Autumn,338,6.81,6.69,0.4955555555555556,1.0379500486539086,0.810126582278481,1.9499999999999993,13.5,1728.0,0.3775811209439528,0.10465116279069768,29,2.1392405063291138,3,3,0
2022-03-03,S001,P0011,Furniture,East,105,50,175,69.29,76.13,1,Rainy,1,75.36,Winter,174,55.83,20.299999999999997,0.2666491527650072,0.7113387395077535,0.4716981132075472,0.769999999999996,0.0,0.0,0.2857142857142857,1.4927450980392156,55,1.6415094339622642,3,3,0
2022-03-03,S001,P0012,Toys,West,223,61,139,61.44,71.11,1,Rainy,0,66.35,Winter,126,42.89,28.22,0.3968499507804809,0.9769378603459321,0.27232142857142855,4.760000000000005,0.0,0.0,0.48031496062992124,1.1469354838709678,162,0.5625,3,3,0
2022-03-03,S001,P0013,Electronics,East,280,71,121,69.92,94.68,1,Sunny,1,95.43,Summer,202,55.53,39.150000000000006,0.4134980988593156,1.0011280315848843,0.2526690391459075,-0.75,0.0,0.0,0.3497536945812808,1.3150000000000002,209,0.7188612099644128,3,3,0
2022-03-03,S001,P0014,Groceries,North,240,222,23,221.35,46.84,1,Sunny,0,49.93,Spring,365,31.2,15.640000000000004,0.33390264730999153,0.9984259051045649,0.921161825726141,-3.0899999999999963,0.0,0.0,0.6065573770491803,0.21004484304932736,18,1.5145228215767634,3,3,0
2022-03-03,S001,P0015,Groceries,South,274,189,162,208.67,24.58,1,Cloudy,0,25.67,Winter,286,13.02,11.559999999999999,0.47030105777054515,0.9014165116611819,0.6872727272727273,-1.0900000000000034,0.0,0.0,0.6585365853658537,0.12936842105263158,85,1.04,3,3,0
2022-03-03,S001,P0016,Toys,East,221,141,61,153.66,53.17,1,Sunny,1,48.93,Autumn,437,40.66,12.510000000000005,0.23528305435395908,0.9116772274667012,0.6351351351351351,4.240000000000002,0.0,0.0,0.3219178082191781,0.3744366197183099,80,1.9684684684684686,3,3,0
2022-03-03,S001,P0017,Groceries,East,154,79,199,93.7,72.78,1,Cloudy,0,68.13,Spring,266,45.63,27.15,0.3730420445177246,0.8342133051742344,0.5096774193548387,4.650000000000006,0.0,0.0,0.2958801498127341,0.9097500000000001,75,1.7161290322580645,3,3,0
