date,store_id,product_id,category,price,cost,discounted_price,ml_price,units_sold,static_revenue,ml_revenue,ml_pred_demand,residual
2023-09-08,S003,P0017,3,23.54,11.92,22.363,29.42,251,5613.113,7384.42,249.65768,0.8402557373046875
2023-09-08,S003,P0016,2,80.32,43.75,76.304,100.4,79,6028.0160000000005,7931.6,79.41657,-0.1903839111328125
2023-09-08,S003,P0015,0,35.55,21.64,33.7725,44.44,91,3073.2975,4044.04,90.64196,-0.0876922607421875
2023-09-08,S003,P0014,2,93.01,56.86,79.0585,116.26,50,3952.9249999999997,5813.0,49.794163,0.7298202514648438
2023-09-08,S004,P0014,4,10.07,5.59,9.063,12.59,110,996.9300000000001,1384.9,109.21031,0.046051025390625
2023-09-08,S004,P0003,4,23.62,17.92,20.077,29.52,1,20.077,29.52,0.8376991,0.3245442509651184
2023-09-08,S004,P0015,0,22.93,15.29,21.7835,28.66,228,4966.638,6534.4800000000005,228.22359,-0.8542633056640625
2023-09-08,S005,P0007,3,27.54,21.51,22.032,34.42,15,330.48,516.3000000000001,14.931114,0.2737455368041992
2023-09-08,S004,P0017,1,93.6,72.31,84.24,117.0,96,8087.039999999999,11232.0,95.605606,0.00206756591796875
2023-09-08,S003,P0012,1,71.8,57.29,71.8,89.75,8,574.4,718.0,8.834043,-0.9381904602050781
2023-09-08,S005,P0019,4,93.55,66.7,84.195,116.94,15,1262.925,1754.1,14.476929,0.3137636184692383
2023-09-08,S005,P0018,4,84.23,57.37,80.0185,105.29,241,19284.4585,25374.890000000003,241.7563,-1.1768341064453125
2023-09-08,S005,P0017,4,40.54,30.39,36.486,50.68,89,3247.254,4510.5199999999995,88.42935,0.17917633056640625
2023-09-08,S005,P0016,3,33.95,18.24,28.8575,42.44,42,1212.015,1782.48,42.006577,0.40447998046875
2023-09-08,S005,P0015,3,71.73,49.71,57.384,89.66,155,8894.52,13897.3,155.23254,0.1729888916015625
2023-09-08,S005,P0014,3,87.73,66.61,70.184,109.66,121,8492.264,13268.859999999999,121.06037,-0.26786041259765625
2023-09-08,S005,P0013,1,50.18,26.28,47.671,62.72,36,1716.156,2257.92,36.20831,-0.027187347412109375
2023-09-08,S005,P0012,0,47.54,30.69,40.409,59.42,142,5738.0779999999995,8437.64,142.66583,-0.2899017333984375
2023-09-08,S005,P0011,3,69.74,51.45,62.766,87.18,174,10921.284,15169.320000000002,174.39575,-0.338226318359375
2023-09-08,S004,P0016,2,41.16,20.89,32.928,51.45,181,5959.968,9312.45,179.71883,1.3134765625
2023-09-08,S005,P0010,1,10.48,7.18,8.908,13.1,279,2485.332,3654.9,277.88782,0.427215576171875
2023-09-08,S005,P0008,3,33.76,25.89,32.072,42.2,278,8916.016000000001,11731.6,278.5589,0.308502197265625
2023-09-08,S005,P0006,3,81.83,45.77,69.5555,102.29,44,3060.442,4500.76,43.719715,0.4305877685546875
2023-09-08,S005,P0005,2,63.98,39.8,63.98,79.97,62,3966.7599999999998,4958.14,61.86535,-0.06653594970703125
2023-09-08,S005,P0004,2,31.01,20.69,26.3585,38.76,309,8144.7765,11976.84,309.7828,0.795074462890625
2023-09-08,S005,P0003,1,82.75,55.12,78.6125,103.44,106,8332.925,10964.64,106.25942,0.9003219604492188
2023-09-08,S005,P0002,2,43.1,34.0,43.1,53.88,24,1034.4,1293.1200000000001,24.1895,-0.46028900146484375
2023-09-08,S005,P0001,1,46.55,25.91,37.24,58.19,91,3388.84,5295.29,90.85963,0.28041839599609375
2023-09-08,S004,P0020,2,58.18,46.33,49.453,72.72,219,10830.207,15925.68,219.7846,-0.4377593994140625
2023-09-08,S004,P0019,2,29.12,22.27,26.208,36.4,4,104.832,145.6,4.2420373,-0.524688720703125
2023-09-08,S004,P0018,3,76.39,59.2,68.751,95.49,204,14025.204000000002,19479.96,204.41988,-0.34539794921875
2023-09-08,S005,P0009,3,80.96,64.31,76.912,101.2,1,76.912,101.2,0.953866,-0.06940054893493652
2023-09-08,S005,P0020,0,86.2,65.96,77.58,107.75,22,1706.76,2370.5,21.752413,0.6029987335205078
2023-09-08,S003,P0011,1,37.14,18.59,29.712,46.42,5,148.56,232.10000000000002,4.864506,-0.162017822265625
2023-09-08,S003,P0009,3,36.43,22.86,29.144,45.54,60,1748.6399999999999,2732.4,60.12592,-1.2397117614746094
2023-09-08,S002,P0002,1,57.62,37.23,51.858,72.02,53,2748.4739999999997,3817.06,52.347855,0.7443962097167969
2023-09-08,S002,P0001,4,52.9,27.04,50.255,66.12,85,4271.675,5620.200000000001,85.51082,-0.6046600341796875
2023-09-08,S001,P0020,1,64.59,51.57,61.3605,80.74,299,18346.7895,24141.26,300.54007,-1.264556884765625
2023-09-08,S001,P0019,3,14.7,9.49,12.495,18.38,305,3810.975,5605.9,305.20993,-0.246337890625
2023-09-08,S001,P0018,4,99.89,57.14,84.9065,124.86,49,4160.4185,6118.14,48.515953,-0.140045166015625
2023-09-08,S001,P0017,1,57.25,43.02,51.525,71.56,103,5307.075,7370.68,102.76427,0.4845123291015625
2023-09-08,S001,P0016,1,10.83,7.51,8.664,13.54,31,268.584,419.73999999999995,31.450867,-1.0752182006835938
2023-09-08,S001,P0015,2,20.44,12.93,20.44,25.55,14,286.16,357.7,14.835943,-0.4220590591430664
2023-09-08,S001,P0014,1,48.13,33.55,43.317,60.16,226,9789.642,13596.16,225.10448,1.638519287109375
2023-09-08,S001,P0012,3,45.4,28.05,40.86,56.75,99,4045.14,5618.25,99.19565,-0.00359344482421875
2023-09-08,S002,P0003,2,95.54,75.15,85.986,119.43,144,12381.984,17197.920000000002,143.83932,0.1769866943359375
2023-09-08,S001,P0011,0,84.59,50.5,71.9015,105.74,284,20420.025999999998,30030.16,283.29443,0.48773193359375
2023-09-08,S001,P0009,2,20.91,11.18,16.728,26.14,32,535.296,836.48,31.978235,-0.21580123901367188
2023-09-08,S001,P0008,4,47.44,37.35,37.952,59.3,73,2770.496,4328.9,73.547104,-1.1820602416992188
2023-09-08,S001,P0007,2,14.27,9.18,14.27,17.84,30,428.09999999999997,535.2,30.176733,-0.29836082458496094
2023-09-08,S001,P0006,1,47.29,33.75,37.832,59.11,167,6317.944,9871.37,166.69469,0.875885009765625
2023-09-08,S001,P0005,4,53.66,34.34,53.66,67.07,3,160.98,201.20999999999998,3.1923742,-0.33781003952026367
2023-09-08,S001,P0004,0,25.69,14.94,21.8365,32.11,25,545.9125,802.75,25.184797,-0.19238662719726562
2023-09-08,S001,P0003,0,71.2,36.17,64.08,89.0,132,8458.56,11748.0,131.42146,1.107513427734375
2023-09-08,S001,P0002,2,60.98,39.34,51.833,76.22,299,15498.067,22789.78,297.46982,0.69793701171875
2023-09-08,S001,P0001,1,70.26,43.67,70.26,87.82,25,1756.5000000000002,2195.5,25.147596,0.28415489196777344
2023-09-08,S003,P0010,2,56.21,31.48,47.7785,70.26,61,2914.4885,4285.860000000001,60.666256,0.2686767578125
2023-09-08,S001,P0010,1,63.62,43.65,50.896,79.52,247,12571.312,19641.44,244.76262,2.03558349609375
2023-09-08,S002,P0004,3,61.3,41.41,55.17,76.62,38,2096.46,2911.5600000000004,37.85907,0.7871742248535156
2023-09-08,S001,P0013,3,27.68,20.29,22.144,34.6,108,2391.5519999999997,3736.8,108.17913,-0.42989349365234375
2023-09-08,S002,P0006,3,29.57,18.75,25.1345,36.96,104,2613.988,3843.84,104.47073,-0.288177490234375
2023-09-08,S002,P0005,1,82.12,53.15,78.014,102.65,264,20595.696,27099.600000000002,264.55377,-0.342803955078125
2023-09-08,S003,P0007,2,12.91,9.28,12.91,16.14,291,3756.81,4696.74,289.5989,1.429473876953125
2023-09-08,S003,P0006,0,79.45,50.39,63.56,99.31,91,5783.96,9037.210000000001,91.241295,-0.13840484619140625
2023-09-08,S003,P0005,2,59.08,42.09,47.264,73.85,99,4679.136,7311.15,98.63576,0.42742919921875
2023-09-08,S003,P0004,2,20.17,13.0,20.17,25.21,130,2622.1000000000004,3277.3,129.75371,0.1697998046875
2023-09-08,S003,P0003,1,70.59,54.0,56.472,88.24,86,4856.592000000001,7588.639999999999,86.244896,-0.27523040771484375
2023-09-08,S003,P0002,1,52.61,34.57,49.9795,65.76,180,8996.31,11836.800000000001,179.50975,0.3268585205078125
2023-09-08,S003,P0001,2,17.39,13.37,15.651,21.74,0,0.0,0.0,0.16894911,-0.25320324301719666
2023-09-08,S002,P0020,2,90.72,57.94,81.648,113.4,34,2776.0319999999997,3855.6000000000004,34.25675,0.1196746826171875
2023-09-08,S002,P0019,2,46.62,31.75,39.627,58.28,281,11135.187,16376.68,280.68,0.771270751953125
2023-09-08,S002,P0018,4,61.53,35.5,52.3005,76.91,210,10983.105,16151.099999999999,210.239,-1.153533935546875
2023-09-08,S003,P0008,4,38.62,30.8,34.758,48.28,400,13903.2,19312.0,401.1299,1.85284423828125
2023-09-08,S002,P0016,1,28.59,14.47,28.59,35.74,14,400.26,500.36,13.603441,0.4009885787963867
2023-09-08,S002,P0017,3,67.04,36.09,56.984,83.8,21,1196.664,1759.8,20.999155,0.7808742523193359
2023-09-08,S002,P0008,3,60.91,43.26,57.8645,76.14,103,5960.0435,7842.42,102.84899,-0.42197418212890625
2023-09-08,S002,P0009,3,68.93,46.83,68.93,86.16,347,23918.710000000003,29897.52,345.0941,-0.762969970703125
2023-09-08,S002,P0010,3,38.59,20.3,34.731,48.24,167,5800.077,8056.08,167.58287,-0.7588653564453125
2023-09-08,S002,P0011,4,70.88,45.87,70.88,88.6,55,3898.3999999999996,4873.0,54.56682,0.20003128051757812
2023-09-08,S002,P0007,2,41.18,27.79,39.121,51.48,94,3677.3740000000003,4839.12,93.34275,0.7175140380859375
2023-09-08,S002,P0013,4,43.07,27.2,34.456,53.84,96,3307.7760000000003,5168.64,95.08693,1.39166259765625
2023-09-08,S002,P0014,0,24.75,16.67,24.75,30.94,39,965.25,1206.66,38.34598,0.8733329772949219
2023-09-08,S002,P0015,0,98.93,62.51,84.0905,123.66,177,14884.0185,21887.82,176.6586,0.084381103515625
2023-09-08,S002,P0012,3,46.24,36.32,36.992,57.8,46,1701.6319999999998,2658.7999999999997,45.495007,-0.07137680053710938
2023-09-09,S004,P0004,4,88.87,70.12,75.5395,111.09,16,1208.632,1777.44,15.782301,-0.13294219970703125
2023-09-09,S004,P0012,4,98.29,63.29,83.5465,122.86,68,5681.161999999999,8354.48,67.57378,0.533050537109375
2023-09-09,S004,P0011,3,87.92,46.29,83.524,109.9,187,15618.988,20551.3,187.3748,-0.622283935546875
2023-09-09,S004,P0010,3,33.51,17.57,31.8345,41.89,99,3151.6155,4147.11,99.11902,-0.5612640380859375
2023-09-09,S004,P0009,1,29.26,17.49,26.334,36.58,22,579.348,804.76,21.735714,0.28850364685058594
2023-09-09,S004,P0008,2,66.15,50.41,59.535,82.69,69,4107.915,5705.61,69.13982,0.34128570556640625
2023-09-09,S004,P0007,0,97.56,72.78,78.048,121.95,8,624.384,975.6,8.195029,0.027693748474121094
2023-09-09,S004,P0013,2,38.2,22.68,36.29,47.75,70,2540.2999999999997,3342.5,69.962006,-0.7671661376953125
2023-09-09,S004,P0006,2,18.41,14.4,18.41,23.01,23,423.43,529.23,23.17036,-0.16624069213867188
2023-09-09,S004,P0005,0,42.74,29.69,36.329,53.42,10,363.29,534.2,9.701668,0.07173824310302734
2023-09-09,S004,P0003,3,22.71,14.54,22.71,28.39,278,6313.38,7892.42,278.5186,-1.247772216796875
2023-09-09,S003,P0018,3,55.35,29.32,52.5825,69.19,131,6888.307500000001,9063.89,130.53455,0.340545654296875
2023-09-09,S004,P0001,0,37.23,24.98,29.784,46.54,378,11258.351999999999,17592.12,376.01532,1.409820556640625
2023-09-09,S003,P0020,1,59.11,45.14,59.11,73.89,142,8393.62,10492.38,141.20107,0.24365234375
2023-09-09,S003,P0019,3,89.03,62.35,75.6755,111.29,455,34432.3525,50636.950000000004,456.57364,-1.822509765625
2023-09-09,S003,P0017,2,95.99,72.85,95.99,119.99,4,383.96,479.96,4.186037,-0.3560032844543457
2023-09-09,S003,P0016,1,17.25,13.13,17.25,21.56,18,310.5,388.08,18.307877,-0.1999034881591797
2023-09-09,S003,P0015,4,65.55,48.07,62.2725,81.94,379,23601.2775,31055.26,377.96448,0.384765625
2023-09-09,S003,P0014,3,27.73,19.36,23.5705,34.66,169,3983.4145,5857.539999999999,168.28842,0.672027587890625
2023-09-09,S003,P0013,1,60.67,36.42,51.5695,75.84,280,14439.46,21235.2,279.54422,-0.51361083984375
2023-09-09,S003,P0012,4,98.07,65.95,93.1665,122.59,169,15745.1385,20717.71,170.02884,-0.7404022216796875
2023-09-09,S004,P0014,2,72.41,49.67,72.41,90.51,112,8109.92,10137.12,112.30345,-0.2431182861328125
2023-09-09,S004,P0002,2,25.35,16.84,21.5475,31.69,134,2887.365,4246.46,134.00632,0.265655517578125
2023-09-09,S004,P0015,1,99.22,63.11,94.259,124.02,197,18569.023,24431.94,198.32516,-1.448455810546875
2023-09-09,S005,P0020,0,42.16,21.71,33.728,52.7,81,2731.9680000000003,4268.7,80.81111,-0.0248565673828125
2023-09-09,S004,P0017,2,70.53,49.56,56.424,88.16,9,507.816,793.4399999999999,9.319668,-0.38851070404052734
2023-09-09,S005,P0019,2,48.62,37.19,41.327,60.78,58,2396.966,3525.2400000000002,57.774242,-0.3192939758300781
2023-09-09,S005,P0018,4,92.55,52.64,83.295,115.69,141,11744.595,16312.289999999999,140.48409,0.354034423828125
2023-09-09,S005,P0017,1,11.22,6.95,10.098,14.02,215,2171.07,3014.2999999999997,214.754,-0.5040130615234375
2023-09-09,S005,P0016,3,32.94,25.95,27.999,41.18,157,4395.843,6465.26,158.0448,-0.462860107421875
2023-09-09,S005,P0015,1,66.48,33.69,56.508,83.1,32,1808.256,2659.2,31.390833,-0.2220001220703125
2023-09-09,S005,P0014,0,28.99,14.82,23.192,36.24,23,533.416,833.5200000000001,23.10815,0.2619819641113281
2023-09-09,S005,P0013,3,66.13,42.95,56.2105,82.66,108,6070.734,8927.279999999999,108.291855,0.5642623901367188
2023-09-09,S005,P0012,0,69.12,37.07,65.664,86.4,120,7879.68,10368.0,119.25899,-0.0008544921875
2023-09-09,S005,P0011,0,96.54,73.82,96.54,120.68,66,6371.64,7964.88,65.667076,0.12441253662109375
2023-09-09,S005,P0010,0,10.27,7.5,8.7295,12.84,233,2033.9735,2991.72,233.383,-0.1985321044921875
2023-09-09,S004,P0016,4,32.35,24.16,27.4975,40.44,125,3437.1875,5055.0,124.800896,0.60406494140625
2023-09-09,S005,P0009,0,46.77,31.44,37.416,58.46,181,6772.295999999999,10581.26,181.27637,-0.5874786376953125
2023-09-09,S005,P0007,2,12.09,8.18,10.2765,15.11,10,102.765,151.1,10.038163,-0.16218090057373047
2023-09-09,S005,P0006,0,53.6,37.44,48.24,67.0,23,1109.52,1541.0,23.356112,-0.04860496520996094
2023-09-09,S005,P0005,1,25.08,16.87,20.064,31.35,30,601.92,940.5,29.82561,-0.30115318298339844
2023-09-09,S005,P0004,2,15.56,7.9,14.782,19.45,194,2867.708,3773.2999999999997,193.3023,0.066741943359375
2023-09-09,S005,P0003,4,51.91,36.06,51.91,64.89,131,6800.209999999999,8500.59,129.89662,1.127532958984375
2023-09-09,S005,P0002,0,90.32,62.42,72.256,112.9,300,21676.8,33870.0,300.11993,-0.228240966796875
2023-09-09,S005,P0001,0,95.36,64.19,76.288,119.2,32,2441.216,3814.4,32.006744,0.12659835815429688
2023-09-09,S004,P0020,4,20.34,15.86,18.306,25.42,185,3386.61,4702.700000000001,184.74384,0.786346435546875
2023-09-09,S004,P0019,0,73.66,47.07,58.928,92.07,185,10901.68,17032.949999999997,185.23636,-0.6768035888671875
2023-09-09,S004,P0018,1,45.93,26.99,41.337,57.41,28,1157.4360000000001,1607.48,27.551111,0.03829193115234375
2023-09-09,S005,P0008,3,97.0,60.97,97.0,121.25,18,1746.0,2182.5,17.552326,0.5233535766601562
2023-09-09,S003,P0011,4,47.47,28.08,40.3495,59.34,452,18237.974,26821.68,455.76593,-2.32232666015625
2023-09-09,S003,P0010,1,43.02,33.95,36.567,53.78,351,12835.017,18876.78,349.39746,0.98834228515625
2023-09-09,S003,P0008,4,76.28,45.56,72.466,95.35,20,1449.32,1907.0,19.799288,-0.5413246154785156
2023-09-09,S002,P0001,3,15.34,10.58,15.34,19.18,51,782.34,978.18,51.18915,-0.1710052490234375
2023-09-09,S001,P0020,4,81.71,45.1,73.539,102.14,23,1691.397,2349.22,22.81517,0.06701469421386719
2023-09-09,S001,P0019,3,56.85,44.9,54.0075,71.06,8,432.06,568.48,8.305879,-0.3546457290649414
2023-09-09,S001,P0018,3,38.08,19.08,36.176,47.6,62,2242.9120000000003,2951.2000000000003,62.270683,-0.18329238891601562
2023-09-09,S001,P0017,3,50.22,31.42,40.176,62.78,133,5343.408,8349.74,132.19173,1.24090576171875
2023-09-09,S001,P0016,1,83.79,58.12,75.411,104.74,224,16892.064,23461.76,224.72408,-0.4796905517578125
2023-09-09,S001,P0015,4,74.65,38.65,59.72,93.31,12,716.64,1119.72,12.102879,0.1739492416381836
2023-09-09,S001,P0014,4,32.03,17.4,25.624,40.04,347,8891.528,13893.88,346.45486,1.12249755859375
2023-09-09,S001,P0013,0,21.22,14.3,21.22,26.52,201,4265.219999999999,5330.5199999999995,200.72707,0.9915924072265625
2023-09-09,S001,P0011,4,94.53,57.29,85.077,118.16,138,11740.626,16306.08,138.14207,-0.546478271484375
2023-09-09,S001,P0010,4,41.93,31.67,37.737,52.41,131,4943.5470000000005,6865.709999999999,130.32217,0.172943115234375
2023-09-09,S001,P0009,0,58.34,35.22,46.672,72.93,71,3313.712,5178.030000000001,71.86147,-0.14597320556640625
2023-09-09,S001,P0008,0,63.42,36.3,57.078,79.28,10,570.78,792.8,9.503503,0.350982666015625
2023-09-09,S001,P0007,1,33.03,24.37,31.3785,41.29,182,5710.887,7514.78,182.1813,-0.587860107421875
2023-09-09,S001,P0006,1,82.45,55.36,65.96,103.06,19,1253.2399999999998,1958.14,18.412058,1.0031242370605469
2023-09-09,S001,P0005,3,72.01,49.95,72.01,90.01,296,21314.960000000003,26642.960000000003,296.4009,-1.23077392578125
2023-09-09,S001,P0004,2,66.0,46.5,59.4,82.5,233,13840.199999999999,19222.5,231.59692,0.551788330078125
2023-09-09,S001,P0003,3,37.66,25.71,32.011,47.08,335,10723.685000000001,15771.8,337.36072,-0.620208740234375
2023-09-09,S001,P0002,4,62.67,35.08,53.2695,78.34,39,2077.5105,3055.26,39.4592,-0.20887374877929688
2023-09-09,S001,P0001,3,19.24,14.92,15.392,24.05,105,1616.1599999999999,2525.25,105.12713,1.0239486694335938
2023-09-09,S003,P0009,3,88.48,59.16,75.208,110.6,488,36701.504,53972.799999999996,485.77896,3.3927001953125
2023-09-09,S002,P0002,3,53.49,30.36,42.792,66.86,44,1882.848,2941.84,44.264633,0.3972053527832031
2023-09-09,S002,P0003,4,70.3,47.85,59.755,87.88,61,3645.0550000000003,5360.679999999999,60.837204,0.6665611267089844
2023-09-09,S001,P0012,3,54.62,42.81,54.62,68.27,75,4096.5,5120.25,75.9229,-0.42052459716796875
2023-09-09,S002,P0005,1,80.42,41.54,64.336,100.52,246,15826.655999999999,24727.92,247.27371,-1.481475830078125
2023-09-09,S002,P0004,0,61.18,33.91,58.121,76.47,282,16390.122,21564.54,283.096,-1.1551513671875
2023-09-09,S003,P0006,1,43.92,30.37,35.136,54.9,125,4392.0,6862.5,125.13138,-0.5348434448242188
2023-09-09,S003,P0005,2,25.51,19.15,21.6835,31.89,234,5073.938999999999,7462.26,234.28937,-0.9866180419921875
2023-09-09,S003,P0004,2,86.1,45.58,81.795,107.62,81,6625.395,8717.220000000001,81.41635,0.31964111328125
2023-09-09,S003,P0003,1,71.71,38.4,71.71,89.64,345,24739.949999999997,30925.8,342.96112,1.8302001953125
2023-09-09,S003,P0002,1,30.18,18.27,27.162,37.72,137,3721.194,5167.639999999999,137.011,-0.3542633056640625
2023-09-09,S003,P0001,0,29.67,23.54,29.67,37.09,26,771.4200000000001,964.3400000000001,25.850464,0.045383453369140625
2023-09-09,S002,P0020,4,86.12,44.88,77.508,107.65,65,5038.0199999999995,6997.25,64.95228,-0.35498809814453125
2023-09-09,S002,P0019,2,51.89,39.59,46.701,64.86,35,1634.535,2270.1,34.48779,0.4746742248535156
2023-09-09,S002,P0018,4,81.29,51.58,73.161,101.61,49,3584.889,4978.89,49.303486,-0.5442161560058594
2023-09-09,S002,P0017,3,94.49,48.29,80.3165,118.11,3,240.9495,354.33,2.8197608,0.1563725471496582
2023-09-09,S003,P0007,1,57.18,40.11,48.603,71.47,85,4131.255,6074.95,85.247635,-0.8952102661132812
2023-09-09,S002,P0006,2,56.67,33.12,53.8365,70.84,352,18950.448,24935.68,352.80298,-0.227996826171875
2023-09-09,S002,P0015,0,69.98,38.31,55.984,87.48,196,10972.864,17146.08,194.7698,1.617523193359375
2023-09-09,S002,P0014,0,31.35,16.3,28.215,39.19,145,4091.175,5682.549999999999,145.78465,-0.599945068359375
2023-09-09,S002,P0013,2,16.38,10.7,15.561,20.47,266,4139.226,5445.0199999999995,266.53516,0.200897216796875
2023-09-09,S002,P0012,2,84.04,65.0,75.636,105.05,321,24279.156,33721.049999999996,321.11865,1.102081298828125
2023-09-09,S002,P0011,2,40.65,29.55,34.5525,50.81,30,1036.575,1524.3000000000002,30.690697,-1.162160873413086
2023-09-09,S002,P0010,2,19.67,15.54,17.703,24.59,188,3328.1639999999998,4622.92,188.69476,0.27984619140625
2023-09-09,S002,P0009,0,17.12,13.59,14.552,21.4,109,1586.168,2332.6,108.87993,0.232330322265625
2023-09-09,S002,P0008,3,52.37,37.29,44.5145,65.46,76,3383.102,4974.959999999999,75.80702,0.39380645751953125
2023-09-09,S002,P0007,3,98.56,74.11,98.56,123.2,297,29272.32,36590.4,294.87976,1.191436767578125
2023-09-09,S002,P0016,3,91.14,71.34,72.912,113.92,169,12322.128,19252.48,168.59369,0.135833740234375
2023-09-10,S004,P0007,4,19.57,10.76,18.5915,24.46,290,5391.535,7093.400000000001,290.91562,0.325439453125
2023-09-10,S004,P0008,0,45.37,35.53,36.296,56.71,105,3811.08,5954.55,105.41744,0.22093963623046875
2023-09-10,S004,P0009,1,76.6,42.25,68.94,95.75,24,1654.56,2298.0,23.936348,-0.20667648315429688
2023-09-10,S004,P0010,0,67.21,53.19,57.1285,84.01,82,4684.537,6888.820000000001,81.95483,-0.5682296752929688
2023-09-10,S004,P0015,1,37.42,20.02,35.549,46.78,45,1599.705,2105.1,44.2943,0.13177490234375
2023-09-10,S004,P0012,0,23.78,13.27,19.024,29.72,389,7400.336,11561.08,387.5713,1.460784912109375
2023-09-10,S004,P0013,1,82.89,64.58,66.312,103.61,25,1657.8,2590.25,25.344652,-0.029405593872070312
2023-09-10,S004,P0014,3,78.28,44.29,62.624,97.85,46,2880.704,4501.099999999999,45.81178,0.03342437744140625
2023-09-10,S004,P0006,2,11.23,8.25,10.6685,14.04,45,480.0825,631.8,44.06447,0.8683280944824219
2023-09-10,S004,P0011,4,77.08,52.26,77.08,96.35,136,10482.88,13103.599999999999,135.55681,0.5827178955078125
2023-09-10,S004,P0005,4,75.85,54.45,64.4725,94.81,24,1547.34,2275.44,23.194931,0.9512062072753906
2023-09-10,S003,P0019,0,71.32,46.6,64.188,89.15,119,7638.372,10608.85,118.09527,0.44380950927734375
2023-09-10,S004,P0003,0,11.91,6.32,10.1235,14.89,132,1336.302,1965.48,132.36777,-0.74700927734375
2023-09-10,S004,P0002,1,54.54,28.06,43.632,68.18,168,7330.1759999999995,11454.240000000002,168.42097,-0.6784210205078125
2023-09-10,S004,P0001,3,85.55,53.1,76.995,106.94,156,12011.220000000001,16682.64,155.29994,0.29327392578125
2023-09-10,S003,P0020,2,65.34,39.59,55.539,81.68,55,3054.645,4492.400000000001,55.529453,-0.6643867492675781
2023-09-10,S003,P0018,0,49.13,33.53,44.217,61.41,177,7826.409,10869.57,176.145,-1.1928863525390625
2023-09-10,S003,P0017,4,38.82,20.39,38.82,48.52,281,10908.42,13634.12,279.62866,0.5233154296875
2023-09-10,S003,P0016,3,31.99,16.77,27.1915,39.99,105,2855.1075,4198.95,105.52461,-0.39823150634765625
2023-09-10,S003,P0015,3,94.96,65.75,94.96,118.7,45,4273.2,5341.5,45.077793,0.10919570922851562
2023-09-10,S003,P0014,2,99.19,56.06,94.2305,123.99,118,11119.199,14630.82,117.658905,-0.40013885498046875
2023-09-10,S003,P0013,1,55.36,37.53,49.824,69.2,29,1444.896,2006.8000000000002,28.861795,0.013671875
2023-09-10,S004,P0004,0,76.02,56.76,60.816,95.02,129,7845.264,12257.58,129.01134,-0.007354736328125
